episode,reward,length
472,4.0,39
473,0.0,5
474,0.0,5
475,0.0,5
476,2.0,23
477,0.0,5
478,0.0,5
479,1.0,17
480,0.0,3
481,1.0,16
482,1.0,12
483,1.0,12
484,1.0,12
485,1.0,17
486,0.0,5
487,0.0,5
488,0.0,5
489,0.0,5
490,0.0,5
491,1.0,16
492,0.0,5
493,0.0,3
494,0.0,5
495,1.0,15
496,0.0,5
497,2.0,21
498,0.0,3
499,0.0,5
500,0.0,5
501,0.0,5
502,0.0,3
503,1.0,12
504,0.0,5
505,1.0,12
506,4.0,45
507,0.0,3
508,0.0,5
509,0.0,5
510,0.0,5
511,0.0,5
512,0.0,5
513,0.0,3
514,0.0,5
515,0.0,3
516,0.0,5
517,0.0,5
518,0.0,3
519,0.0,5
520,0.0,3
521,0.0,5
522,0.0,5
523,0.0,5
524,1.0,14
525,0.0,5
526,0.0,5
527,0.0,5
528,0.0,5
529,0.0,5
530,0.0,5
531,0.0,5
532,2.0,21
533,0.0,5
534,0.0,5
535,0.0,5
536,0.0,5
537,2.0,21
538,1.0,12
539,1.0,12
540,1.0,12
541,4.0,45
542,0.0,3
543,0.0,5
544,0.0,5
545,0.0,5
546,0.0,5
547,2.0,23
548,0.0,5
549,1.0,17
550,0.0,3
551,0.0,5
552,1.0,14
553,2.0,23
554,0.0,3
555,0.0,5
556,0.0,5
557,0.0,5
558,0.0,5
559,0.0,5
560,1.0,16
561,0.0,5
562,1.0,16
563,0.0,3
564,1.0,16
565,0.0,3
566,0.0,5
567,2.0,21
568,0.0,5
569,0.0,5
570,0.0,5
571,2.0,23
572,0.0,5
573,0.0,5
574,1.0,17
575,0.0,3
576,4.0,41
577,1.0,12
578,0.0,5
579,1.0,12
580,1.0,12
581,0.0,5
582,2.0,21
583,1.0,17
584,0.0,3
585,1.0,17
586,0.0,5
587,0.0,5
588,0.0,5
589,0.0,5
590,0.0,5
591,0.0,5
592,0.0,5
593,0.0,5
594,0.0,5
595,0.0,5
596,0.0,5
597,0.0,5
598,0.0,5
599,0.0,5
