episode,reward,length
1,0.0,5
2,1.0,16
3,0.0,5
4,1.0,12
5,0.0,5
6,0.0,5
7,0.0,5
8,1.0,14
9,0.0,5
10,1.0,17
11,1.0,16
12,0.0,5
13,0.0,5
14,0.0,5
15,0.0,5
16,2.0,23
17,0.0,5
18,1.0,15
19,0.0,5
20,0.0,5
21,0.0,5
22,0.0,5
23,0.0,5
24,0.0,5
25,1.0,16
26,0.0,5
27,1.0,14
28,0.0,3
29,0.0,5
30,0.0,5
31,0.0,5
32,1.0,14
33,0.0,5
34,2.0,22
35,0.0,5
36,0.0,5
37,1.0,16
38,0.0,5
39,0.0,5
40,1.0,12
41,0.0,5
42,1.0,16
43,0.0,5
44,0.0,5
45,1.0,18
46,0.0,5
47,1.0,14
48,0.0,5
49,0.0,5
50,0.0,5
51,0.0,5
52,1.0,16
53,0.0,3
54,0.0,5
55,0.0,5
56,0.0,5
57,0.0,3
58,0.0,5
59,0.0,5
60,0.0,3
61,0.0,5
62,1.0,15
63,0.0,5
64,0.0,5
65,0.0,5
66,0.0,5
67,1.0,16
68,0.0,5
69,1.0,12
70,0.0,5
71,0.0,5
72,0.0,5
73,0.0,5
74,0.0,3
75,2.0,29
76,0.0,5
77,1.0,16
78,0.0,5
79,0.0,5
80,1.0,15
81,0.0,5
82,0.0,5
83,0.0,5
84,0.0,5
85,0.0,5
86,0.0,5
87,0.0,3
88,0.0,5
89,2.0,21
90,0.0,5
91,0.0,5
92,1.0,16
93,0.0,5
94,0.0,5
95,1.0,15
96,0.0,5
97,1.0,14
98,1.0,17
99,1.0,12
100,0.0,5
101,3.0,41
102,0.0,5
103,0.0,5
104,1.0,17
105,2.0,30
106,1.0,16
107,1.0,16
108,1.0,12
109,0.0,5
110,0.0,5
111,0.0,5
112,0.0,5
113,0.0,5
114,2.0,21
115,0.0,3
116,1.0,16
117,0.0,5
118,0.0,5
119,0.0,5
120,1.0,15
121,0.0,5
122,0.0,5
123,0.0,3
124,0.0,5
125,1.0,14
126,0.0,5
127,0.0,5
128,2.0,23
129,0.0,3
130,0.0,5
131,0.0,5
132,0.0,5
133,0.0,5
134,0.0,5
135,0.0,5
136,0.0,5
137,0.0,5
138,1.0,14
139,0.0,5
140,0.0,5
141,0.0,5
142,0.0,5
143,0.0,5
144,0.0,5
145,0.0,5
146,2.0,24
147,0.0,5
148,0.0,5
149,2.0,26
150,2.0,20
151,0.0,5
152,0.0,3
153,0.0,3
154,0.0,3
155,0.0,5
156,0.0,5
157,2.0,23
158,0.0,3
159,0.0,5
160,0.0,5
161,0.0,5
162,0.0,5
163,2.0,29
164,0.0,5
165,1.0,15
166,0.0,5
167,0.0,5
168,1.0,17
169,1.0,12
170,0.0,5
171,1.0,16
172,0.0,5
173,0.0,5
174,0.0,5
175,0.0,5
176,0.0,5
177,0.0,5
178,0.0,3
179,0.0,5
180,0.0,5
181,0.0,5
182,0.0,5
183,0.0,5
184,0.0,5
185,0.0,5
186,0.0,5
187,0.0,5
188,2.0,23
189,0.0,3
190,0.0,3
191,0.0,5
192,0.0,3
193,0.0,5
194,0.0,5
195,0.0,5
196,0.0,5
197,2.0,21
198,1.0,17
199,0.0,5
200,1.0,12
201,0.0,5
202,0.0,5
203,0.0,5
204,1.0,14
205,0.0,5
206,0.0,5
207,3.0,36
208,1.0,17
209,0.0,3
210,0.0,3
211,0.0,5
212,0.0,5
213,0.0,5
214,0.0,5
215,0.0,5
216,0.0,5
217,0.0,5
218,1.0,17
219,3.0,36
220,0.0,5
221,0.0,5
222,1.0,14
223,1.0,17
224,0.0,5
225,0.0,5
226,0.0,5
227,1.0,14
228,0.0,3
229,0.0,5
230,0.0,5
231,0.0,5
232,0.0,5
233,0.0,5
234,0.0,5
235,0.0,3
236,0.0,5
237,2.0,19
238,0.0,5
239,0.0,5
240,1.0,14
241,0.0,5
242,0.0,5
243,0.0,5
244,0.0,5
245,1.0,12
246,0.0,5
247,0.0,3
248,2.0,23
249,0.0,3
250,0.0,3
251,0.0,5
252,2.0,21
253,0.0,5
254,0.0,5
255,1.0,17
256,0.0,5
257,0.0,5
258,0.0,5
259,0.0,5
260,0.0,5
261,2.0,23
262,0.0,5
263,1.0,15
264,0.0,5
265,1.0,15
266,2.0,23
267,0.0,3
268,0.0,5
269,0.0,5
270,1.0,15
271,0.0,5
272,2.0,21
273,0.0,3
274,1.0,12
275,0.0,5
276,0.0,5
277,1.0,12
278,1.0,12
279,1.0,12
280,1.0,12
281,2.0,29
282,1.0,12
283,0.0,5
284,0.0,5
285,1.0,12
286,4.0,45
287,0.0,5
288,0.0,5
289,0.0,3
290,2.0,23
291,0.0,5
292,2.0,21
293,0.0,3
294,0.0,3
295,0.0,5
296,0.0,5
297,2.0,21
298,0.0,3
299,0.0,3
300,1.0,17
301,0.0,5
302,2.0,21
303,0.0,5
304,1.0,17
305,1.0,12
306,0.0,5
307,1.0,12
308,1.0,12
309,1.0,12
310,1.0,13
311,0.0,5
312,1.0,16
313,0.0,3
314,0.0,5
315,1.0,15
316,0.0,5
317,2.0,21
318,0.0,3
319,0.0,5
320,1.0,15
321,2.0,23
322,0.0,3
