episode,reward,length
254,1.0,15
255,2.0,29
256,0.0,5
257,1.0,10
258,0.0,5
259,0.0,5
260,1.0,16
261,0.0,5
262,1.0,14
263,0.0,3
264,0.0,3
265,0.0,3
266,0.0,5
267,0.0,3
268,0.0,5
269,0.0,5
270,0.0,3
271,1.0,16
272,0.0,5
273,0.0,5
274,0.0,5
275,0.0,5
276,1.0,16
277,1.0,12
278,0.0,5
279,0.0,5
280,0.0,5
281,0.0,5
282,1.0,14
283,0.0,3
284,0.0,5
285,0.0,5
286,0.0,5
287,0.0,5
288,0.0,3
289,0.0,3
290,0.0,5
291,0.0,5
292,1.0,14
293,0.0,3
294,1.0,16
295,0.0,5
296,0.0,5
297,0.0,3
298,0.0,5
299,0.0,3
300,1.0,16
301,0.0,5
302,0.0,5
303,0.0,3
304,0.0,3
305,0.0,5
306,0.0,5
307,0.0,3
308,0.0,3
309,0.0,5
310,0.0,5
311,2.0,23
312,0.0,5
313,0.0,5
314,0.0,5
315,1.0,17
316,0.0,5
317,2.0,28
318,1.0,14
319,0.0,5
320,1.0,15
321,0.0,5
322,0.0,5
323,1.0,14
324,0.0,3
325,0.0,5
326,1.0,16
327,1.0,12
328,0.0,5
329,0.0,5
330,1.0,16
331,0.0,5
332,0.0,5
333,2.0,21
334,0.0,5
335,0.0,5
336,0.0,5
337,0.0,5
338,1.0,14
339,0.0,5
340,1.0,17
341,0.0,5
342,0.0,5
343,0.0,5
344,0.0,5
345,0.0,5
346,0.0,5
347,0.0,5
348,1.0,14
349,0.0,5
350,1.0,15
351,0.0,5
352,1.0,14
353,0.0,5
354,1.0,15
355,0.0,3
356,0.0,5
357,0.0,3
358,0.0,5
359,0.0,5
360,0.0,5
361,0.0,5
362,1.0,16
363,2.0,23
364,1.0,15
365,0.0,5
366,0.0,5
367,0.0,5
368,0.0,5
369,0.0,5
370,0.0,5
371,0.0,5
372,0.0,5
373,0.0,5
374,0.0,5
375,0.0,5
376,0.0,5
377,0.0,5
378,0.0,5
379,0.0,5
380,0.0,5
381,0.0,5
382,2.0,21
383,0.0,3
384,0.0,5
385,0.0,5
386,0.0,5
387,2.0,23
388,0.0,5
389,0.0,5
390,0.0,3
391,0.0,5
392,0.0,5
393,0.0,5
394,0.0,5
395,1.0,10
396,0.0,5
397,2.0,29
398,0.0,5
399,1.0,12
400,0.0,5
401,1.0,16
402,0.0,5
403,0.0,5
404,0.0,5
405,0.0,5
406,0.0,5
407,0.0,5
408,2.0,23
409,0.0,3
410,0.0,5
411,0.0,5
412,0.0,5
413,0.0,5
414,0.0,3
415,3.0,36
416,0.0,5
417,1.0,16
418,0.0,5
419,1.0,15
420,0.0,5
421,0.0,5
422,0.0,5
423,1.0,14
424,0.0,5
425,0.0,3
426,1.0,16
427,0.0,5
428,0.0,5
429,0.0,5
430,0.0,5
431,0.0,5
432,1.0,16
433,0.0,5
434,2.0,24
435,0.0,5
436,1.0,17
437,1.0,12
438,0.0,5
439,0.0,5
440,1.0,15
441,0.0,5
442,0.0,5
443,1.0,16
444,0.0,5
445,1.0,15
446,0.0,5
447,0.0,5
448,0.0,5
449,0.0,3
450,0.0,5
451,1.0,17
452,0.0,5
453,0.0,3
454,1.0,16
455,0.0,5
456,0.0,5
457,2.0,21
458,0.0,3
459,0.0,5
460,1.0,15
461,0.0,5
462,0.0,5
463,1.0,12
464,0.0,5
465,0.0,5
466,0.0,5
467,1.0,14
468,0.0,5
469,1.0,15
470,0.0,5
471,0.0,5
472,1.0,14
473,0.0,5
474,1.0,15
475,0.0,5
476,0.0,5
477,1.0,16
478,0.0,3
479,0.0,5
480,0.0,5
481,0.0,5
482,2.0,21
483,0.0,3
484,0.0,5
485,0.0,5
486,0.0,5
487,0.0,5
488,0.0,5
489,1.0,14
490,0.0,5
491,0.0,5
492,2.0,23
493,1.0,12
494,0.0,5
495,1.0,17
496,0.0,5
497,0.0,5
498,0.0,5
499,0.0,5
500,0.0,5
501,0.0,5
502,1.0,16
503,0.0,5
504,1.0,15
505,0.0,5
506,0.0,5
507,1.0,14
508,0.0,5
509,0.0,5
510,1.0,15
511,0.0,5
512,2.0,21
513,0.0,5
514,1.0,17
515,2.0,29
516,0.0,5
517,0.0,3
518,0.0,3
519,0.0,3
520,0.0,5
521,4.0,41
522,1.0,15
523,0.0,3
524,0.0,5
525,0.0,5
526,0.0,5
527,0.0,5
528,1.0,14
529,0.0,3
530,0.0,3
531,0.0,5
532,1.0,16
533,0.0,5
534,0.0,5
535,1.0,17
536,0.0,5
537,0.0,5
538,0.0,5
539,0.0,5
540,0.0,5
541,0.0,5
542,1.0,16
543,1.0,12
544,0.0,5
545,0.0,5
546,0.0,5
547,0.0,5
548,0.0,5
549,0.0,5
550,0.0,5
551,0.0,5
552,0.0,5
553,0.0,5
554,1.0,14
555,0.0,5
556,0.0,5
557,2.0,28
558,1.0,16
559,0.0,5
560,0.0,5
561,1.0,16
562,0.0,3
563,1.0,16
564,0.0,3
565,0.0,5
566,0.0,5
567,0.0,5
568,0.0,5
569,0.0,5
570,0.0,5
571,0.0,5
572,0.0,5
573,0.0,3
574,2.0,23
575,0.0,3
576,0.0,5
577,0.0,5
578,0.0,5
579,0.0,5
580,0.0,5
581,0.0,5
582,0.0,3
583,0.0,3
584,0.0,5
585,1.0,14
586,0.0,5
587,0.0,5
588,0.0,5
589,2.0,21
590,0.0,5
591,3.0,36
592,0.0,5
593,0.0,5
594,0.0,5
595,1.0,17
596,0.0,5
597,0.0,5
598,1.0,14
599,0.0,5
600,2.0,28
601,0.0,5
602,0.0,5
603,0.0,5
604,0.0,5
605,0.0,5
606,0.0,5
607,1.0,12
608,0.0,5
609,0.0,5
610,0.0,5
611,0.0,5
612,2.0,21
613,0.0,5
614,1.0,15
615,0.0,3
616,0.0,5
617,2.0,21
618,3.0,37
619,0.0,3
620,1.0,17
621,2.0,23
622,0.0,5
623,0.0,5
624,0.0,5
625,1.0,17
626,0.0,5
627,1.0,14
628,0.0,5
629,0.0,5
630,0.0,5
631,0.0,5
632,0.0,5
633,0.0,3
634,0.0,3
635,0.0,3
636,1.0,16
637,0.0,5
638,2.0,23
639,0.0,5
640,1.0,15
641,0.0,5
642,0.0,5
643,0.0,5
644,0.0,5
645,0.0,5
646,0.0,5
647,0.0,3
648,0.0,3
649,0.0,5
650,0.0,5
651,0.0,5
652,0.0,5
653,0.0,5
654,0.0,5
655,0.0,5
656,0.0,5
657,2.0,28
658,0.0,3
659,0.0,5
660,0.0,5
661,0.0,5
662,0.0,5
663,0.0,5
664,0.0,5
665,0.0,5
666,0.0,5
667,0.0,3
668,0.0,3
669,0.0,5
670,0.0,5
671,0.0,5
672,0.0,3
673,2.0,22
674,0.0,3
675,0.0,3
676,2.0,23
677,1.0,16
678,0.0,5
679,0.0,5
680,0.0,5
681,0.0,5
682,1.0,14
683,1.0,17
684,0.0,3
685,1.0,17
686,0.0,5
687,0.0,5
688,0.0,5
689,1.0,16
690,2.0,23
691,0.0,5
692,3.0,28
693,0.0,3
694,0.0,3
695,0.0,5
696,0.0,5
697,0.0,5
698,0.0,5
699,1.0,12
700,0.0,5
701,0.0,5
702,0.0,5
703,0.0,5
704,2.0,23
705,0.0,5
706,0.0,5
707,0.0,5
708,0.0,5
709,0.0,5
710,0.0,5
711,0.0,5
712,0.0,5
713,1.0,14
714,0.0,5
715,0.0,5
716,0.0,5
717,0.0,5
718,1.0,14
719,0.0,5
720,0.0,3
721,0.0,5
722,0.0,5
723,0.0,5
724,2.0,23
725,0.0,5
726,0.0,5
727,0.0,5
728,3.0,39
729,0.0,5
730,1.0,17
731,1.0,16
732,0.0,5
733,0.0,5
734,0.0,5
735,0.0,5
736,0.0,5
737,0.0,5
738,0.0,5
739,0.0,5
740,0.0,5
741,0.0,5
742,0.0,5
743,0.0,5
744,0.0,5
745,0.0,5
746,0.0,5
747,1.0,16
748,0.0,5
749,0.0,5
750,0.0,5
751,0.0,5
752,0.0,5
753,0.0,5
754,0.0,5
755,0.0,5
756,0.0,5
757,0.0,5
758,0.0,5
759,2.0,23
760,0.0,3
761,0.0,5
762,2.0,21
763,0.0,5
764,1.0,15
765,0.0,5
766,0.0,5
767,0.0,5
768,0.0,5
769,0.0,5
770,0.0,5
771,0.0,5
772,0.0,5
773,0.0,5
774,0.0,5
775,0.0,3
776,0.0,5
777,1.0,12
778,0.0,3
779,0.0,3
780,0.0,5
781,0.0,5
782,1.0,12
783,0.0,3
784,2.0,23
785,0.0,5
786,0.0,5
787,2.0,21
788,0.0,3
789,0.0,5
790,1.0,15
791,2.0,23
792,0.0,5
793,0.0,5
794,0.0,5
795,1.0,17
796,0.0,5
797,0.0,5
798,0.0,3
799,0.0,5
800,1.0,14
801,0.0,5
802,0.0,5
803,0.0,5
804,0.0,5
805,0.0,5
806,0.0,5
807,2.0,23
808,0.0,5
809,0.0,5
810,0.0,5
811,0.0,5
812,0.0,5
813,0.0,5
814,0.0,5
815,0.0,5
816,0.0,5
817,0.0,5
818,0.0,5
819,0.0,5
820,0.0,5
821,0.0,5
822,2.0,23
823,0.0,5
824,0.0,5
825,2.0,22
826,2.0,23
827,1.0,16
828,0.0,5
829,1.0,17
830,0.0,3
831,0.0,5
832,0.0,5
833,0.0,5
834,0.0,5
835,0.0,3
836,0.0,5
837,1.0,17
838,0.0,5
839,1.0,17
840,2.0,28
841,0.0,5
842,0.0,5
843,1.0,16
844,0.0,5
845,0.0,5
846,2.0,24
847,0.0,3
848,0.0,5
849,3.0,32
850,3.0,34
851,0.0,5
852,4.0,46
853,0.0,5
854,1.0,12
855,0.0,5
856,0.0,5
857,0.0,3
858,0.0,5
859,0.0,5
860,2.0,21
861,0.0,5
862,0.0,5
863,0.0,5
864,0.0,5
865,2.0,23
866,0.0,5
867,2.0,27
868,1.0,12
869,0.0,5
870,1.0,12
871,1.0,16
872,1.0,12
873,1.0,12
874,0.0,5
875,0.0,5
876,3.0,40
877,0.0,3
878,1.0,16
879,1.0,17
880,2.0,30
881,0.0,5
882,0.0,5
883,0.0,5
884,0.0,5
885,0.0,5
886,0.0,5
887,1.0,14
888,1.0,12
889,0.0,5
890,1.0,17
891,2.0,23
892,0.0,3
893,0.0,5
894,0.0,5
895,0.0,5
896,1.0,12
897,1.0,12
898,0.0,3
899,1.0,12
900,1.0,12
901,0.0,5
902,0.0,5
903,2.0,24
904,2.0,23
905,0.0,5
906,0.0,5
907,3.0,34
908,0.0,3
909,2.0,24
910,0.0,5
911,0.0,5
912,1.0,16
913,1.0,12
914,0.0,5
915,0.0,5
916,0.0,5
917,0.0,5
918,3.0,36
919,0.0,5
920,0.0,5
921,3.0,40
922,0.0,5
923,1.0,12
924,0.0,5
925,0.0,5
926,0.0,5
927,0.0,5
928,0.0,3
929,0.0,5
930,0.0,5
931,0.0,5
932,0.0,5
933,1.0,12
934,1.0,12
935,0.0,5
936,0.0,5
937,0.0,5
938,0.0,5
939,1.0,12
940,1.0,16
941,0.0,5
942,1.0,16
943,1.0,12
944,0.0,3
945,0.0,5
946,0.0,5
947,2.0,23
948,0.0,5
949,0.0,5
950,0.0,5
951,0.0,5
952,0.0,5
953,0.0,5
954,0.0,5
955,0.0,5
956,2.0,23
957,0.0,5
958,0.0,5
959,1.0,12
960,1.0,12
961,0.0,5
962,1.0,12
963,2.0,25
964,0.0,5
965,0.0,5
966,0.0,5
967,0.0,5
968,1.0,12
969,1.0,12
970,1.0,12
971,0.0,5
972,1.0,12
973,1.0,12
974,0.0,5
975,1.0,16
976,0.0,5
977,2.0,27
978,1.0,12
979,0.0,3
980,0.0,5
981,0.0,5
982,1.0,14
983,0.0,5
984,0.0,5
985,0.0,5
986,0.0,5
987,1.0,14
988,0.0,5
989,1.0,17
990,1.0,17
991,0.0,5
992,0.0,5
993,2.0,28
994,1.0,16
995,1.0,12
996,0.0,5
997,2.0,21
998,1.0,17
999,0.0,5
1000,1.0,15
1001,1.0,12
1002,1.0,12
1003,0.0,5
1004,0.0,5
1005,0.0,5
1006,0.0,5
1007,0.0,5
1008,1.0,12
1009,0.0,3
1010,1.0,12
1011,1.0,12
1012,0.0,5
1013,1.0,12
1014,2.0,25
1015,0.0,5
1016,2.0,23
1017,1.0,17
1018,1.0,12
1019,0.0,5
1020,0.0,5
1021,0.0,5
1022,1.0,12
1023,4.0,41
1024,0.0,5
1025,2.0,24
1026,2.0,23
1027,0.0,5
1028,1.0,15
1029,0.0,5
1030,1.0,10
1031,0.0,5
1032,2.0,24
1033,0.0,5
1034,1.0,12
1035,0.0,5
1036,0.0,5
1037,1.0,16
1038,2.0,23
1039,2.0,24
1040,4.0,47
1041,2.0,28
1042,0.0,5
1043,2.0,23
1044,0.0,5
1045,0.0,5
1046,1.0,16
1047,3.0,41
1048,0.0,5
1049,0.0,5
1050,1.0,12
1051,1.0,12
1052,3.0,36
1053,0.0,5
1054,0.0,5
1055,2.0,24
1056,2.0,28
1057,0.0,5
1058,2.0,23
1059,1.0,17
1060,0.0,5
1061,2.0,28
1062,1.0,17
1063,0.0,5
1064,0.0,5
1065,0.0,5
1066,3.0,36
1067,0.0,5
1068,0.0,5
1069,0.0,5
1070,1.0,17
1071,0.0,5
1072,3.0,36
1073,0.0,5
1074,0.0,3
1075,1.0,15
1076,0.0,5
1077,3.0,36
1078,1.0,12
1079,2.0,24
1080,2.0,30
1081,0.0,5
1082,1.0,12
1083,0.0,5
1084,0.0,5
1085,0.0,5
1086,3.0,40
1087,2.0,23
1088,1.0,17
1089,0.0,5
1090,0.0,5
1091,0.0,5
1092,2.0,28
1093,0.0,5
1094,1.0,17
1095,0.0,5
1096,3.0,36
1097,1.0,12
1098,0.0,5
1099,0.0,5
1100,1.0,12
1101,1.0,16
1102,1.0,12
1103,0.0,3
1104,0.0,5
1105,1.0,12
1106,1.0,16
1107,0.0,5
1108,0.0,5
1109,1.0,12
1110,1.0,16
1111,1.0,16
1112,1.0,12
1113,0.0,3
1114,1.0,12
1115,4.0,46
1116,0.0,5
1117,1.0,12
1118,0.0,5
1119,0.0,5
1120,4.0,39
1121,2.0,24
1122,2.0,23
1123,0.0,3
1124,0.0,5
1125,1.0,12
1126,2.0,28
1127,2.0,24
1128,2.0,22
1129,0.0,5
1130,1.0,18
1131,0.0,5
1132,1.0,16
1133,0.0,5
1134,1.0,12
1135,0.0,5
1136,2.0,28
1137,0.0,5
1138,1.0,17
1139,0.0,5
1140,1.0,12
1141,1.0,12
1142,0.0,5
1143,3.0,34
1144,1.0,17
1145,1.0,17
1146,2.0,23
1147,0.0,3
1148,0.0,5
1149,0.0,3
1150,1.0,12
1151,0.0,5
1152,4.0,39
1153,2.0,24
1154,0.0,5
1155,0.0,5
1156,0.0,5
1157,1.0,12
1158,1.0,12
1159,2.0,23
1160,1.0,12
1161,0.0,5
1162,0.0,5
1163,0.0,5
1164,2.0,24
1165,0.0,5
1166,2.0,24
1167,0.0,5
1168,2.0,24
1169,0.0,5
1170,3.0,36
1171,2.0,28
1172,2.0,24
1173,0.0,5
1174,0.0,5
1175,1.0,12
1176,0.0,5
1177,0.0,5
1178,0.0,5
1179,2.0,24
1180,2.0,24
1181,2.0,23
1182,2.0,24
1183,1.0,17
1184,0.0,3
1185,0.0,3
1186,4.0,45
1187,2.0,30
1188,1.0,12
1189,0.0,5
1190,1.0,12
1191,2.0,24
1192,2.0,23
1193,1.0,12
1194,1.0,17
1195,1.0,12
1196,2.0,28
1197,3.0,36
1198,0.0,5
1199,1.0,12
1200,2.0,30
1201,0.0,5
1202,1.0,12
1203,3.0,36
1204,1.0,12
1205,1.0,17
1206,2.0,24
1207,2.0,23
1208,1.0,12
1209,0.0,5
1210,1.0,12
1211,1.0,12
1212,2.0,24
1213,0.0,5
1214,1.0,12
1215,2.0,24
1216,3.0,36
1217,3.0,33
1218,0.0,5
1219,2.0,25
1220,1.0,12
1221,0.0,5
1222,1.0,12
1223,1.0,12
1224,4.0,41
1225,0.0,5
1226,1.0,12
1227,0.0,3
1228,1.0,12
1229,1.0,12
1230,5.0,51
1231,1.0,12
1232,1.0,12
1233,0.0,5
1234,1.0,12
1235,5.0,51
1236,1.0,12
1237,1.0,12
1238,0.0,3
1239,1.0,12
1240,0.0,5
1241,0.0,5
1242,1.0,12
1243,1.0,16
1244,3.0,41
1245,0.0,5
1246,0.0,5
1247,0.0,5
1248,1.0,12
1249,1.0,16
1250,0.0,3
1251,2.0,24
1252,0.0,5
1253,1.0,16
1254,0.0,5
1255,0.0,5
1256,0.0,5
1257,2.0,23
1258,1.0,12
1259,0.0,5
1260,0.0,5
1261,1.0,12
1262,0.0,3
1263,1.0,12
1264,0.0,3
1265,1.0,12
1266,2.0,28
1267,3.0,35
1268,5.0,49
1269,0.0,5
1270,0.0,5
1271,3.0,40
1272,0.0,5
1273,1.0,12
1274,1.0,12
1275,3.0,36
1276,1.0,12
1277,0.0,5
1278,0.0,3
1279,1.0,12
1280,5.0,51
1281,0.0,5
1282,1.0,16
1283,1.0,17
1284,0.0,3
1285,5.0,51
1286,1.0,12
1287,0.0,3
1288,4.0,41
1289,0.0,3
1290,1.0,17
1291,0.0,5
1292,1.0,12
1293,2.0,29
1294,0.0,3
1295,2.0,29
1296,3.0,40
1297,1.0,12
1298,1.0,12
1299,3.0,42
1300,1.0,12
1301,1.0,16
1302,1.0,12
1303,2.0,24
1304,0.0,5
1305,0.0,5
1306,0.0,5
1307,0.0,5
1308,4.0,41
1309,1.0,12
1310,1.0,12
1311,4.0,45
1312,1.0,16
1313,1.0,12
1314,1.0,12
1315,1.0,12
1316,0.0,5
1317,2.0,21
1318,4.0,37
1319,1.0,17
1320,1.0,12
1321,1.0,16
1322,0.0,5
1323,3.0,36
1324,1.0,12
1325,0.0,5
1326,0.0,5
1327,4.0,45
1328,0.0,5
1329,0.0,5
1330,2.0,30
1331,0.0,5
1332,1.0,12
1333,1.0,12
1334,4.0,41
1335,1.0,15
1336,1.0,16
1337,0.0,3
1338,3.0,36
1339,1.0,12
1340,1.0,12
1341,6.0,57
1342,1.0,12
1343,0.0,5
1344,1.0,12
1345,2.0,30
1346,3.0,36
1347,2.0,20
1348,1.0,12
1349,1.0,13
1350,1.0,10
1351,4.0,45
1352,1.0,12
1353,1.0,12
1354,1.0,12
1355,1.0,17
1356,5.0,51
1357,1.0,12
1358,1.0,12
1359,2.0,30
1360,1.0,12
1361,4.0,41
1362,0.0,5
1363,0.0,5
1364,4.0,43
1365,1.0,12
1366,4.0,41
1367,1.0,12
1368,2.0,24
1369,1.0,12
1370,4.0,43
1371,4.0,45
1372,1.0,12
1373,1.0,12
1374,2.0,25
1375,2.0,30
1376,1.0,12
1377,4.0,45
1378,2.0,25
1379,0.0,5
1380,0.0,3
1381,1.0,12
1382,4.0,41
1383,3.0,37
1384,4.0,47
1385,1.0,12
1386,4.0,45
1387,3.0,36
1388,0.0,3
1389,1.0,17
1390,1.0,12
1391,3.0,40
1392,1.0,16
1393,2.0,30
1394,1.0,12
1395,2.0,29
1396,1.0,12
1397,4.0,45
1398,1.0,12
1399,0.0,5
1400,1.0,12
1401,5.0,51
1402,0.0,5
1403,3.0,36
1404,1.0,12
1405,3.0,42
1406,4.0,45
1407,1.0,12
1408,3.0,36
1409,1.0,12
1410,2.0,25
1411,1.0,12
1412,1.0,12
1413,1.0,12
1414,4.0,41
1415,2.0,25
1416,1.0,12
1417,0.0,3
1418,4.0,41
1419,0.0,5
1420,1.0,17
1421,7.0,59
1422,1.0,17
1423,1.0,12
1424,1.0,12
1425,0.0,5
1426,4.0,41
1427,2.0,24
1428,1.0,17
1429,1.0,12
1430,0.0,3
1431,5.0,51
1432,2.0,30
1433,2.0,30
1434,1.0,12
1435,1.0,12
1436,4.0,41
1437,2.0,24
1438,1.0,12
1439,4.0,47
1440,2.0,24
1441,0.0,5
1442,1.0,12
1443,5.0,51
1444,1.0,12
1445,1.0,12
1446,2.0,24
1447,4.0,46
1448,2.0,30
1449,0.0,5
1450,1.0,12
1451,1.0,12
1452,2.0,28
1453,4.0,42
1454,1.0,12
1455,4.0,36
1456,5.0,51
1457,2.0,30
1458,1.0,12
1459,1.0,12
1460,1.0,12
1461,4.0,41
1462,1.0,17
1463,2.0,24
1464,4.0,47
1465,1.0,12
1466,5.0,51
1467,0.0,3
1468,0.0,5
1469,1.0,12
1470,3.0,36
1471,5.0,51
1472,0.0,3
1473,4.0,40
1474,1.0,12
1475,3.0,42
1476,5.0,51
1477,0.0,3
1478,1.0,12
1479,0.0,3
1480,1.0,12
1481,4.0,41
1482,0.0,5
1483,1.0,12
1484,1.0,17
1485,0.0,3
1486,5.0,51
1487,0.0,3
1488,0.0,5
1489,2.0,30
1490,3.0,37
1491,5.0,51
1492,3.0,36
1493,0.0,3
1494,1.0,16
1495,3.0,42
1496,1.0,12
1497,1.0,12
1498,1.0,12
1499,0.0,5
1500,5.0,51
1501,1.0,12
1502,5.0,51
1503,0.0,3
1504,1.0,12
1505,2.0,30
1506,6.0,57
1507,0.0,5
1508,0.0,5
1509,1.0,12
1510,1.0,12
1511,0.0,5
1512,4.0,41
1513,3.0,36
1514,1.0,12
1515,1.0,12
1516,1.0,12
1517,5.0,51
1518,3.0,36
1519,0.0,3
1520,1.0,12
1521,2.0,24
1522,1.0,12
1523,0.0,3
1524,2.0,25
1525,1.0,13
1526,5.0,51
1527,0.0,3
1528,1.0,12
1529,1.0,12
1530,3.0,36
1531,5.0,51
1532,1.0,12
1533,1.0,12
1534,2.0,30
1535,0.0,3
1536,1.0,12
1537,1.0,12
1538,0.0,3
1539,0.0,3
1540,4.0,39
1541,4.0,41
1542,1.0,17
1543,0.0,5
1544,1.0,12
1545,0.0,3
1546,5.0,51
1547,2.0,30
1548,3.0,36
1549,1.0,12
1550,4.0,43
1551,4.0,41
1552,3.0,32
1553,2.0,24
1554,1.0,17
1555,0.0,5
1556,5.0,51
1557,4.0,38
1558,2.0,30
1559,4.0,42
1560,1.0,12
1561,1.0,12
1562,0.0,3
1563,0.0,3
1564,1.0,12
1565,0.0,5
1566,4.0,41
1567,2.0,25
1568,3.0,36
1569,4.0,39
1570,1.0,12
1571,4.0,41
1572,2.0,24
1573,1.0,15
1574,4.0,47
1575,1.0,18
1576,1.0,12
1577,4.0,41
1578,1.0,12
1579,3.0,41
1580,2.0,20
1581,2.0,29
1582,4.0,41
1583,1.0,12
1584,2.0,24
1585,1.0,17
1586,0.0,5
1587,5.0,51
1588,2.0,30
1589,1.0,12
1590,2.0,20
1591,5.0,51
1592,2.0,30
1593,1.0,18
1594,1.0,12
1595,1.0,18
1596,5.0,51
1597,2.0,20
1598,2.0,25
1599,2.0,30
1600,2.0,24
1601,0.0,5
1602,1.0,12
1603,4.0,41
1604,2.0,24
1605,1.0,12
1606,5.0,51
1607,2.0,30
1608,3.0,36
1609,0.0,5
1610,1.0,12
1611,5.0,51
1612,2.0,24
1613,3.0,36
1614,0.0,5
1615,2.0,20
1616,6.0,57
1617,1.0,12
1618,1.0,17
1619,0.0,5
1620,2.0,30
1621,5.0,51
1622,1.0,12
1623,2.0,30
1624,2.0,20
1625,2.0,24
1626,4.0,41
1627,3.0,42
1628,1.0,16
1629,1.0,17
1630,1.0,17
1631,1.0,16
1632,2.0,25
1633,2.0,24
1634,1.0,12
1635,0.0,5
1636,0.0,5
1637,4.0,41
1638,0.0,5
1639,1.0,17
1640,3.0,36
1641,1.0,12
1642,1.0,12
1643,0.0,5
1644,0.0,5
1645,4.0,41
1646,4.0,41
1647,1.0,12
1648,1.0,17
1649,2.0,24
1650,1.0,17
1651,5.0,51
1652,2.0,30
1653,2.0,30
1654,2.0,24
1655,1.0,12
1656,3.0,41
1657,3.0,32
1658,0.0,5
1659,4.0,43
1660,2.0,20
1661,5.0,51
1662,2.0,24
1663,2.0,30
1664,2.0,30
