episode,reward,length
1,0.0,5
2,4.0,41
3,0.0,5
4,0.0,5
5,0.0,5
6,0.0,5
7,1.0,14
8,0.0,5
9,1.0,15
10,0.0,5
11,0.0,5
12,0.0,5
13,0.0,5
14,0.0,3
15,0.0,5
16,0.0,5
17,0.0,5
18,0.0,5
19,0.0,5
20,2.0,21
21,0.0,5
22,2.0,21
23,0.0,3
24,0.0,5
25,0.0,5
26,0.0,5
27,2.0,27
28,1.0,16
29,1.0,17
30,0.0,5
31,1.0,16
32,1.0,12
33,0.0,5
34,1.0,12
35,0.0,3
36,0.0,5
37,0.0,5
38,1.0,16
39,0.0,5
40,0.0,5
41,0.0,5
42,1.0,14
43,0.0,5
44,0.0,5
45,0.0,5
46,0.0,5
47,1.0,12
48,0.0,5
49,0.0,5
50,0.0,5
51,0.0,5
52,1.0,12
53,1.0,16
54,0.0,5
55,1.0,17
56,0.0,5
57,0.0,5
58,0.0,3
59,0.0,3
60,0.0,5
61,0.0,5
62,2.0,21
63,0.0,5
64,0.0,5
65,0.0,5
66,0.0,5
67,2.0,21
68,0.0,3
69,1.0,12
70,1.0,17
71,1.0,12
72,0.0,5
73,1.0,12
74,0.0,5
75,0.0,5
76,0.0,5
77,0.0,5
78,3.0,34
79,0.0,3
80,0.0,5
81,2.0,23
82,0.0,5
83,0.0,5
84,0.0,5
85,0.0,5
86,0.0,5
87,0.0,5
88,0.0,5
89,0.0,5
90,1.0,16
91,1.0,16
92,0.0,5
93,0.0,5
94,0.0,5
95,0.0,5
96,0.0,5
97,2.0,21
98,0.0,5
99,0.0,5
100,0.0,3
101,0.0,5
102,0.0,5
103,2.0,21
104,0.0,5
105,0.0,5
106,0.0,5
107,2.0,21
108,0.0,3
109,2.0,28
110,1.0,15
111,0.0,5
112,2.0,21
113,0.0,5
114,0.0,5
115,1.0,17
116,0.0,5
117,0.0,5
118,1.0,16
119,0.0,5
120,1.0,15
121,0.0,5
122,0.0,5
123,0.0,5
124,2.0,23
125,0.0,5
126,0.0,5
127,0.0,5
128,1.0,14
129,0.0,3
130,0.0,5
131,0.0,5
132,2.0,21
133,0.0,5
134,1.0,15
135,0.0,5
136,1.0,16
137,1.0,17
138,0.0,5
139,0.0,5
140,0.0,5
141,0.0,5
142,3.0,34
143,0.0,5
144,1.0,17
145,0.0,5
146,0.0,5
147,0.0,5
148,0.0,5
149,0.0,5
150,0.0,5
151,0.0,5
152,1.0,12
153,0.0,5
154,0.0,5
155,0.0,5
156,0.0,5
157,0.0,5
158,0.0,5
159,0.0,5
160,1.0,14
161,0.0,5
162,0.0,5
163,2.0,29
164,0.0,5
165,0.0,5
166,0.0,5
167,0.0,3
168,0.0,5
169,1.0,16
170,0.0,3
171,0.0,5
172,2.0,21
173,0.0,5
174,0.0,5
175,0.0,5
176,0.0,5
177,1.0,14
178,0.0,5
179,0.0,5
180,1.0,12
181,0.0,5
182,0.0,5
183,0.0,5
184,2.0,21
185,0.0,5
186,0.0,5
187,1.0,16
188,0.0,3
189,0.0,3
190,0.0,5
191,0.0,5
192,0.0,5
193,0.0,5
194,1.0,14
195,0.0,5
196,0.0,5
197,0.0,5
198,0.0,5
199,0.0,5
200,0.0,5
201,0.0,5
202,3.0,36
203,0.0,5
204,0.0,5
205,0.0,5
206,0.0,5
207,0.0,5
208,0.0,5
209,0.0,3
210,0.0,5
211,1.0,16
212,1.0,17
213,0.0,5
214,0.0,5
215,1.0,15
216,0.0,5
217,0.0,3
218,0.0,5
219,0.0,3
220,0.0,3
221,0.0,5
222,0.0,5
223,1.0,14
224,0.0,5
225,0.0,5
226,0.0,5
227,0.0,5
228,1.0,12
229,0.0,5
230,0.0,5
231,0.0,5
232,1.0,15
233,0.0,5
234,0.0,5
235,1.0,12
236,0.0,5
237,4.0,41
238,1.0,17
239,0.0,3
240,0.0,5
241,0.0,5
242,1.0,14
243,0.0,5
244,0.0,5
245,0.0,5
246,0.0,5
247,0.0,5
248,0.0,5
249,0.0,5
250,1.0,12
251,0.0,5
252,1.0,12
253,1.0,12
254,1.0,12
255,1.0,13
256,4.0,45
257,1.0,12
258,1.0,12
259,0.0,5
260,0.0,5
261,0.0,5
262,0.0,5
263,0.0,5
264,0.0,5
265,0.0,5
266,0.0,5
267,2.0,23
268,1.0,17
269,0.0,5
270,1.0,17
271,0.0,5
272,2.0,23
273,0.0,5
274,0.0,5
275,0.0,5
276,0.0,5
277,0.0,5
278,0.0,5
279,0.0,5
280,0.0,5
281,0.0,5
282,0.0,5
283,0.0,5
284,0.0,5
285,0.0,5
286,4.0,41
287,0.0,5
288,1.0,12
289,1.0,12
290,1.0,12
291,4.0,45
292,0.0,5
293,0.0,5
294,0.0,5
295,0.0,5
296,0.0,5
297,0.0,5
298,2.0,21
299,0.0,5
300,0.0,5
301,0.0,5
302,0.0,5
303,0.0,5
304,0.0,5
305,0.0,5
306,0.0,5
307,0.0,5
308,0.0,5
309,0.0,5
310,0.0,5
311,0.0,5
312,0.0,5
313,2.0,23
314,0.0,5
315,0.0,5
316,0.0,5
317,0.0,5
318,0.0,5
319,1.0,12
320,4.0,45
321,0.0,5
322,0.0,5
323,0.0,5
324,0.0,5
325,0.0,5
326,2.0,23
327,0.0,5
328,0.0,5
329,0.0,5
330,0.0,5
331,2.0,23
332,0.0,5
333,1.0,17
334,0.0,5
335,0.0,5
336,2.0,23
337,0.0,5
338,0.0,5
339,0.0,5
340,0.0,5
341,0.0,5
342,0.0,5
343,0.0,5
344,1.0,16
345,1.0,12
346,4.0,45
347,1.0,12
348,1.0,12
349,0.0,5
350,0.0,5
351,2.0,23
352,0.0,5
353,0.0,5
354,0.0,5
355,0.0,5
356,0.0,5
357,2.0,23
358,0.0,5
359,1.0,17
360,0.0,5
361,0.0,5
362,0.0,5
363,0.0,5
364,0.0,5
365,0.0,5
366,0.0,5
367,0.0,5
368,0.0,5
369,0.0,5
370,0.0,5
371,1.0,12
372,0.0,5
373,0.0,5
374,0.0,5
375,1.0,12
376,0.0,5
377,0.0,5
378,0.0,5
379,2.0,29
380,0.0,5
381,0.0,5
382,0.0,5
383,2.0,23
384,0.0,5
385,1.0,17
386,0.0,5
387,2.0,21
388,0.0,3
389,0.0,5
390,1.0,15
391,0.0,5
392,1.0,16
393,1.0,17
394,0.0,5
395,0.0,5
396,0.0,5
397,0.0,5
398,0.0,5
399,0.0,5
400,0.0,5
401,0.0,5
402,2.0,23
403,0.0,5
404,0.0,5
405,0.0,5
406,0.0,5
407,0.0,5
408,2.0,23
409,0.0,5
410,0.0,5
411,0.0,5
412,0.0,5
413,0.0,5
414,0.0,5
415,0.0,5
416,1.0,12
417,0.0,5
418,1.0,12
419,1.0,12
420,1.0,12
421,3.0,40
422,0.0,5
423,0.0,5
424,2.0,21
425,0.0,5
426,0.0,5
427,0.0,5
428,0.0,5
429,0.0,5
430,0.0,5
431,2.0,23
432,0.0,5
433,0.0,5
434,0.0,5
435,0.0,5
436,0.0,5
437,0.0,5
438,0.0,5
439,0.0,5
440,1.0,12
441,4.0,45
442,0.0,5
443,0.0,5
444,0.0,5
445,0.0,5
446,0.0,5
447,0.0,5
448,0.0,5
449,0.0,5
450,2.0,23
451,0.0,5
452,2.0,21
453,0.0,3
454,0.0,3
455,0.0,4
456,0.0,5
457,2.0,21
458,0.0,5
459,0.0,5
460,0.0,5
461,0.0,5
462,0.0,5
463,0.0,5
464,0.0,5
465,4.0,45
466,4.0,45
467,0.0,3
468,0.0,5
469,2.0,23
470,0.0,5
471,2.0,23
472,0.0,3
473,0.0,3
474,0.0,4
475,1.0,15
476,0.0,5
477,1.0,12
478,1.0,12
479,1.0,12
480,0.0,5
481,0.0,5
482,2.0,21
483,0.0,3
484,0.0,3
485,0.0,5
486,0.0,5
487,0.0,3
488,2.0,22
489,0.0,3
490,0.0,3
491,0.0,5
492,1.0,12
493,1.0,12
494,1.0,12
495,1.0,13
496,4.0,45
497,0.0,5
498,0.0,5
499,0.0,5
500,0.0,5
501,0.0,5
502,0.0,5
503,0.0,5
504,0.0,5
505,0.0,5
506,0.0,5
507,0.0,5
508,0.0,5
509,0.0,5
510,0.0,5
511,0.0,5
512,0.0,5
513,0.0,5
514,0.0,5
515,0.0,5
516,0.0,5
517,0.0,5
518,0.0,5
519,0.0,5
520,1.0,16
521,0.0,5
522,0.0,5
523,1.0,14
524,0.0,5
525,0.0,5
526,0.0,5
527,0.0,3
528,0.0,3
529,0.0,3
530,2.0,22
531,0.0,5
532,0.0,3
533,0.0,3
534,2.0,22
535,0.0,3
536,0.0,5
537,2.0,21
538,0.0,3
539,0.0,3
540,0.0,5
541,0.0,5
542,2.0,21
543,0.0,3
544,0.0,3
545,0.0,5
546,0.0,5
547,2.0,21
548,0.0,3
549,0.0,3
550,0.0,5
551,0.0,5
552,2.0,21
553,0.0,3
554,0.0,5
555,0.0,5
556,0.0,5
557,1.0,14
558,0.0,3
559,0.0,5
560,0.0,5
561,0.0,5
562,0.0,5
563,1.0,14
564,0.0,3
565,1.0,16
566,2.0,23
567,0.0,3
568,0.0,3
569,0.0,5
570,1.0,15
571,0.0,5
572,2.0,27
573,0.0,5
574,0.0,5
575,0.0,5
576,0.0,5
577,1.0,16
578,0.0,5
579,0.0,5
580,0.0,5
581,0.0,5
582,0.0,5
