episode,reward,length
254,0.0,5
255,1.0,15
256,0.0,5
257,2.0,21
258,0.0,3
259,1.0,12
260,1.0,12
261,0.0,5
262,0.0,5
263,0.0,5
264,0.0,5
265,2.0,21
266,2.0,23
267,0.0,3
268,1.0,12
269,1.0,10
270,0.0,3
271,1.0,12
272,0.0,3
273,0.0,5
274,1.0,14
275,0.0,5
276,2.0,23
277,0.0,5
278,0.0,5
279,0.0,5
280,1.0,12
281,3.0,40
282,0.0,5
283,0.0,5
284,0.0,5
285,2.0,23
286,1.0,12
287,0.0,5
288,0.0,5
289,1.0,12
290,0.0,3
291,0.0,5
292,2.0,21
293,0.0,3
294,0.0,5
295,1.0,12
296,0.0,5
297,0.0,5
298,0.0,5
299,0.0,5
300,0.0,5
301,0.0,5
302,1.0,12
303,0.0,5
304,0.0,5
305,0.0,5
306,0.0,5
307,0.0,5
308,0.0,5
309,0.0,5
310,0.0,5
311,0.0,5
312,2.0,21
313,0.0,3
314,0.0,3
315,0.0,5
316,2.0,23
317,1.0,17
318,0.0,3
319,1.0,15
320,1.0,17
321,0.0,5
322,4.0,39
323,0.0,5
324,0.0,5
325,0.0,3
326,0.0,5
327,0.0,3
328,0.0,3
329,1.0,14
330,0.0,5
331,0.0,5
332,0.0,5
333,0.0,5
334,3.0,36
335,1.0,17
336,0.0,5
337,0.0,5
338,0.0,5
339,1.0,12
340,0.0,5
341,0.0,5
342,0.0,5
343,2.0,23
344,0.0,3
345,0.0,5
346,0.0,5
347,0.0,3
348,0.0,5
349,0.0,3
350,0.0,5
351,0.0,5
352,0.0,5
353,2.0,21
354,0.0,5
355,4.0,45
356,2.0,23
357,0.0,5
358,0.0,5
359,4.0,45
360,0.0,5
361,2.0,23
362,0.0,3
363,0.0,3
364,0.0,4
365,1.0,17
366,0.0,5
367,2.0,20
368,0.0,3
369,0.0,3
370,0.0,5
371,0.0,5
372,1.0,14
373,0.0,5
374,0.0,5
375,0.0,5
376,0.0,5
377,0.0,5
378,0.0,5
379,1.0,12
380,0.0,3
381,0.0,5
382,0.0,3
383,0.0,5
384,0.0,5
385,2.0,23
386,0.0,5
387,0.0,5
388,0.0,5
389,0.0,5
390,1.0,12
391,0.0,5
392,1.0,12
393,0.0,5
394,0.0,5
395,0.0,3
396,1.0,16
397,0.0,5
398,0.0,5
399,0.0,5
400,0.0,5
401,2.0,29
402,1.0,12
403,1.0,12
404,0.0,5
405,0.0,5
406,0.0,5
407,1.0,16
408,0.0,3
409,0.0,5
410,0.0,5
411,0.0,5
412,0.0,5
413,0.0,5
414,0.0,5
415,0.0,5
416,2.0,23
417,0.0,3
418,0.0,5
419,1.0,12
420,1.0,12
421,0.0,5
422,0.0,5
423,0.0,5
424,0.0,5
425,2.0,21
426,1.0,12
427,0.0,5
428,0.0,5
429,0.0,5
430,0.0,5
431,0.0,5
432,0.0,5
433,1.0,16
434,1.0,17
435,2.0,30
436,0.0,5
437,0.0,3
438,1.0,12
439,0.0,3
440,0.0,3
441,0.0,5
442,2.0,21
443,0.0,5
444,0.0,5
445,0.0,5
446,0.0,5
447,0.0,5
448,0.0,5
449,1.0,12
450,3.0,40
451,0.0,5
452,0.0,5
453,2.0,23
454,1.0,12
455,1.0,12
456,0.0,5
457,0.0,5
458,0.0,5
459,0.0,5
460,0.0,5
461,0.0,5
462,0.0,5
463,2.0,24
464,2.0,24
465,1.0,12
466,4.0,45
467,1.0,12
468,1.0,12
469,1.0,12
470,0.0,5
471,0.0,5
472,2.0,20
473,0.0,5
474,1.0,16
475,1.0,17
476,0.0,5
477,1.0,12
478,1.0,12
479,1.0,12
480,0.0,5
481,0.0,5
482,0.0,5
483,1.0,14
484,0.0,3
485,0.0,5
486,0.0,5
487,1.0,12
488,1.0,12
489,1.0,12
490,4.0,45
491,0.0,5
492,0.0,5
493,0.0,5
494,0.0,5
495,0.0,5
496,0.0,5
497,2.0,21
498,0.0,5
499,0.0,5
500,1.0,12
501,0.0,5
502,1.0,12
503,1.0,12
504,1.0,12
505,1.0,13
506,2.0,23
507,0.0,5
508,1.0,15
509,1.0,12
510,0.0,5
511,3.0,36
512,0.0,5
513,0.0,5
514,1.0,12
515,1.0,12
516,0.0,5
517,1.0,12
518,1.0,12
519,1.0,12
520,2.0,28
521,0.0,5
522,5.0,52
523,1.0,12
524,1.0,18
525,1.0,12
526,2.0,28
527,0.0,5
528,1.0,17
529,0.0,5
530,0.0,5
