episode,reward,length
1,0.0,5
2,3.0,36
3,0.0,3
4,1.0,17
5,1.0,17
6,0.0,5
7,0.0,5
8,0.0,5
9,2.0,21
10,0.0,5
11,4.0,41
12,0.0,5
13,1.0,17
14,0.0,3
15,0.0,5
16,0.0,5
17,0.0,5
18,2.0,29
19,0.0,5
20,0.0,5
21,0.0,5
22,0.0,5
23,1.0,12
24,0.0,5
25,0.0,5
26,0.0,5
27,0.0,3
28,0.0,3
29,1.0,16
30,0.0,5
31,0.0,5
32,0.0,5
33,1.0,14
34,0.0,5
35,0.0,5
36,3.0,36
37,0.0,3
38,1.0,17
39,2.0,24
40,0.0,5
41,0.0,5
42,0.0,5
43,0.0,5
44,1.0,16
45,1.0,17
46,0.0,5
47,0.0,5
48,0.0,5
49,0.0,3
50,0.0,5
51,0.0,5
52,0.0,5
53,0.0,3
54,3.0,41
55,0.0,5
56,0.0,5
57,3.0,34
58,0.0,5
59,0.0,5
60,0.0,5
61,0.0,5
62,0.0,5
63,0.0,5
64,0.0,5
65,0.0,5
66,0.0,5
67,0.0,5
68,1.0,14
69,1.0,12
70,0.0,3
71,0.0,5
72,0.0,5
73,0.0,5
74,0.0,5
75,2.0,23
76,0.0,5
77,1.0,16
78,0.0,5
79,0.0,5
80,1.0,12
81,0.0,5
82,2.0,21
83,0.0,5
84,0.0,5
85,0.0,5
86,2.0,23
87,0.0,5
88,0.0,3
89,0.0,3
90,0.0,5
91,0.0,5
92,0.0,5
93,0.0,3
94,0.0,5
95,0.0,5
96,1.0,16
97,2.0,29
98,0.0,3
99,0.0,5
100,0.0,5
101,0.0,5
102,0.0,5
103,2.0,21
104,0.0,5
105,1.0,15
106,0.0,5
107,0.0,3
108,0.0,3
109,0.0,5
110,1.0,14
111,0.0,5
112,0.0,3
113,0.0,5
114,0.0,5
115,1.0,14
116,1.0,16
117,0.0,3
118,0.0,5
119,0.0,5
120,0.0,5
121,2.0,23
122,0.0,5
123,0.0,3
124,1.0,10
125,0.0,5
126,0.0,5
127,1.0,10
128,0.0,5
129,0.0,5
130,0.0,3
131,0.0,5
132,0.0,5
133,0.0,5
134,4.0,39
135,0.0,3
136,0.0,5
137,2.0,29
138,1.0,15
139,0.0,5
140,1.0,17
141,0.0,5
142,0.0,5
143,1.0,14
144,1.0,12
145,0.0,3
146,0.0,5
147,1.0,12
148,0.0,5
149,0.0,5
150,2.0,24
151,0.0,5
152,0.0,5
153,3.0,39
154,0.0,3
155,0.0,5
156,0.0,5
157,0.0,5
158,0.0,5
159,0.0,5
160,0.0,5
161,0.0,5
162,0.0,5
163,0.0,5
164,0.0,5
165,1.0,14
166,0.0,5
167,1.0,16
168,0.0,5
169,0.0,5
170,0.0,5
171,0.0,5
172,1.0,14
173,0.0,3
174,0.0,5
175,1.0,12
176,0.0,5
177,1.0,16
178,0.0,3
179,0.0,3
180,0.0,5
181,0.0,5
182,0.0,5
183,0.0,5
184,4.0,44
185,0.0,5
186,3.0,36
187,1.0,17
188,0.0,3
189,0.0,5
190,0.0,5
191,1.0,16
192,0.0,5
193,0.0,5
194,0.0,5
195,0.0,5
196,0.0,5
197,0.0,5
198,0.0,5
199,2.0,21
200,0.0,5
201,0.0,5
202,0.0,5
