episode,reward,length
1,0.0,5
2,0.0,5
3,0.0,5
4,0.0,5
5,0.0,5
6,0.0,5
7,0.0,5
8,1.0,16
9,0.0,5
10,1.0,17
11,0.0,5
12,0.0,5
13,0.0,5
14,0.0,5
15,0.0,5
16,0.0,5
17,1.0,12
18,0.0,5
19,0.0,5
20,1.0,12
21,0.0,5
22,0.0,5
23,0.0,5
24,0.0,5
25,2.0,21
26,1.0,16
27,0.0,5
28,1.0,16
29,0.0,3
30,0.0,5
31,0.0,5
32,0.0,5
33,0.0,5
34,0.0,5
35,0.0,5
36,0.0,5
37,0.0,5
38,0.0,5
39,0.0,5
40,0.0,5
41,0.0,5
42,0.0,5
43,0.0,5
44,0.0,5
45,2.0,23
46,0.0,5
47,0.0,5
48,0.0,3
49,0.0,3
50,0.0,5
51,0.0,5
52,0.0,5
53,0.0,5
54,2.0,21
55,0.0,5
56,0.0,5
57,0.0,5
58,0.0,5
59,2.0,21
60,0.0,5
61,0.0,5
62,2.0,21
63,0.0,5
64,0.0,5
65,0.0,5
66,0.0,5
67,0.0,3
68,0.0,3
69,0.0,5
70,0.0,5
71,1.0,17
72,0.0,5
73,0.0,5
74,1.0,14
75,0.0,5
76,0.0,5
77,1.0,12
78,1.0,10
79,1.0,16
80,0.0,3
81,0.0,5
82,0.0,3
83,0.0,5
84,2.0,27
85,0.0,5
86,0.0,5
87,2.0,23
88,0.0,5
89,0.0,5
90,0.0,5
91,0.0,5
92,0.0,3
93,2.0,29
94,0.0,5
95,1.0,16
96,0.0,5
97,0.0,5
98,1.0,14
99,0.0,5
100,1.0,15
101,0.0,5
102,0.0,3
103,0.0,5
104,0.0,5
105,1.0,16
106,0.0,5
107,0.0,5
108,0.0,5
109,0.0,3
110,0.0,5
111,0.0,5
112,2.0,27
113,0.0,5
114,0.0,3
115,0.0,5
116,3.0,36
117,0.0,5
118,1.0,17
119,1.0,12
120,0.0,5
121,0.0,5
122,0.0,3
123,0.0,5
124,0.0,3
125,3.0,40
126,0.0,5
127,0.0,5
128,0.0,5
129,0.0,5
130,1.0,16
131,0.0,5
132,2.0,29
133,0.0,5
134,0.0,5
135,0.0,3
136,1.0,16
137,1.0,17
138,0.0,3
139,0.0,5
140,0.0,5
141,0.0,5
142,0.0,5
143,0.0,5
144,1.0,14
145,0.0,5
146,1.0,12
147,0.0,5
148,1.0,16
149,0.0,5
150,0.0,5
151,0.0,5
152,0.0,5
153,0.0,5
154,0.0,5
155,1.0,16
156,2.0,23
157,0.0,5
158,0.0,3
159,0.0,5
160,0.0,5
161,0.0,5
162,0.0,5
163,0.0,5
164,0.0,5
165,0.0,3
166,0.0,5
167,0.0,5
168,1.0,14
169,0.0,5
170,0.0,5
171,0.0,5
172,0.0,5
173,1.0,16
174,0.0,3
175,0.0,5
176,0.0,5
177,0.0,5
178,0.0,5
179,2.0,21
180,0.0,5
181,0.0,5
182,1.0,16
183,0.0,5
184,0.0,5
185,0.0,5
186,0.0,5
187,0.0,5
188,2.0,21
189,1.0,17
190,0.0,5
191,0.0,5
192,1.0,16
193,0.0,5
194,0.0,5
195,0.0,5
196,3.0,36
197,1.0,12
198,0.0,5
199,0.0,5
200,0.0,5
201,0.0,5
202,0.0,5
203,0.0,5
204,0.0,5
205,0.0,5
206,0.0,5
207,0.0,5
208,1.0,14
209,0.0,5
210,0.0,3
211,0.0,5
212,0.0,5
213,3.0,36
214,0.0,3
215,0.0,5
216,0.0,5
217,1.0,17
218,1.0,16
219,0.0,5
220,1.0,15
221,0.0,5
222,0.0,5
223,0.0,3
224,0.0,5
225,2.0,21
226,0.0,5
227,2.0,23
228,0.0,3
229,0.0,3
230,0.0,5
231,1.0,16
232,0.0,3
233,0.0,5
234,0.0,5
235,0.0,5
236,0.0,5
237,0.0,3
238,0.0,5
239,0.0,5
240,0.0,5
241,0.0,5
242,0.0,5
243,2.0,21
244,1.0,17
245,0.0,5
246,0.0,5
247,1.0,12
248,0.0,5
249,0.0,5
250,2.0,21
251,1.0,16
252,1.0,12
253,0.0,5
254,1.0,12
255,0.0,5
256,0.0,5
257,0.0,5
258,0.0,5
259,0.0,5
260,0.0,5
261,0.0,5
262,2.0,23
263,0.0,5
264,0.0,5
265,1.0,17
266,0.0,5
267,0.0,5
268,0.0,5
269,2.0,23
270,0.0,3
271,0.0,5
272,2.0,21
273,0.0,3
274,0.0,3
275,0.0,5
276,2.0,23
277,0.0,5
278,0.0,5
279,0.0,5
280,1.0,15
281,0.0,5
282,2.0,23
283,0.0,5
284,0.0,5
285,0.0,5
286,0.0,5
287,1.0,12
288,1.0,12
289,1.0,12
290,0.0,5
291,0.0,5
292,2.0,23
293,0.0,5
294,0.0,5
295,0.0,5
296,0.0,5
297,0.0,5
298,0.0,5
299,0.0,5
300,2.0,23
301,0.0,5
302,0.0,5
303,2.0,21
304,0.0,3
305,0.0,3
306,0.0,5
307,2.0,23
308,0.0,5
309,1.0,17
310,0.0,5
311,5.0,51
312,0.0,5
313,0.0,5
314,2.0,23
315,0.0,5
316,2.0,23
317,0.0,5
318,0.0,5
319,0.0,5
320,0.0,5
321,0.0,5
322,2.0,23
323,0.0,5
324,4.0,45
325,2.0,30
326,0.0,5
327,0.0,5
328,0.0,5
329,0.0,5
330,0.0,5
331,0.0,5
332,0.0,5
333,0.0,5
334,2.0,23
335,1.0,17
336,0.0,5
337,0.0,5
338,0.0,5
339,0.0,5
340,0.0,5
341,0.0,5
342,0.0,5
343,0.0,5
344,0.0,5
345,0.0,5
346,0.0,5
347,2.0,23
348,0.0,3
349,0.0,5
350,1.0,15
351,0.0,5
352,2.0,21
353,0.0,3
354,0.0,3
355,1.0,17
356,0.0,5
357,2.0,21
358,0.0,3
359,0.0,3
360,0.0,5
361,0.0,5
362,2.0,21
363,0.0,5
364,0.0,5
365,0.0,5
366,0.0,5
367,0.0,5
368,0.0,5
369,1.0,16
370,1.0,17
371,0.0,5
372,0.0,5
373,0.0,5
374,2.0,21
375,0.0,3
376,2.0,23
377,0.0,3
378,0.0,3
379,0.0,5
380,0.0,3
381,0.0,5
382,0.0,3
383,0.0,3
384,0.0,3
385,0.0,3
386,0.0,5
387,2.0,21
388,0.0,5
389,0.0,5
390,1.0,17
391,0.0,5
392,1.0,12
393,1.0,12
394,0.0,5
395,1.0,12
396,0.0,5
397,1.0,12
398,1.0,12
399,1.0,12
400,0.0,3
401,4.0,45
402,1.0,15
403,0.0,3
404,1.0,17
405,0.0,3
406,0.0,5
407,2.0,21
408,0.0,3
409,0.0,3
410,0.0,4
411,2.0,23
412,0.0,3
413,0.0,3
414,0.0,5
415,1.0,15
416,0.0,5
417,2.0,21
418,0.0,5
419,0.0,5
420,0.0,5
421,0.0,5
422,0.0,5
423,0.0,5
424,1.0,16
425,0.0,5
426,0.0,5
427,2.0,23
428,0.0,5
429,0.0,5
430,0.0,5
431,0.0,5
432,0.0,5
433,0.0,3
434,0.0,5
435,1.0,14
436,0.0,5
437,1.0,14
438,0.0,3
439,0.0,5
440,0.0,3
441,1.0,12
442,1.0,12
443,1.0,12
444,1.0,12
445,2.0,22
446,0.0,5
447,2.0,23
448,1.0,17
449,0.0,5
450,0.0,5
451,2.0,23
452,0.0,3
453,0.0,3
454,1.0,17
455,0.0,3
456,0.0,5
457,0.0,5
458,0.0,5
459,0.0,5
460,0.0,5
461,0.0,5
