episode,reward,length
1,0.0,5
2,0.0,3
3,0.0,5
4,0.0,5
5,0.0,5
6,0.0,5
7,3.0,29
8,0.0,5
9,0.0,5
10,0.0,5
11,0.0,5
12,0.0,5
13,2.0,21
14,0.0,3
15,0.0,5
16,0.0,5
17,0.0,5
18,0.0,5
19,3.0,36
20,0.0,5
21,0.0,5
22,0.0,5
23,0.0,5
24,0.0,5
25,0.0,5
26,0.0,5
27,0.0,5
28,0.0,5
29,0.0,5
30,0.0,5
31,0.0,5
32,1.0,14
33,0.0,5
34,0.0,5
35,1.0,17
36,0.0,5
37,0.0,5
38,0.0,5
39,1.0,14
40,0.0,3
41,0.0,5
42,0.0,5
43,0.0,5
44,0.0,5
45,0.0,5
46,0.0,5
47,1.0,12
48,0.0,5
49,0.0,5
50,0.0,5
51,0.0,5
52,0.0,5
53,0.0,5
54,0.0,5
55,0.0,5
56,0.0,5
57,0.0,5
58,1.0,12
59,0.0,3
60,0.0,5
61,0.0,5
62,2.0,30
63,0.0,3
64,0.0,5
65,2.0,27
66,0.0,5
67,0.0,5
68,4.0,45
69,0.0,3
70,0.0,5
71,0.0,5
72,2.0,21
73,0.0,5
74,1.0,15
75,0.0,5
76,0.0,5
77,2.0,21
78,0.0,5
79,0.0,5
80,0.0,5
81,0.0,5
82,0.0,5
83,0.0,3
84,0.0,5
85,2.0,21
86,0.0,5
87,0.0,5
88,4.0,39
89,0.0,3
90,0.0,5
91,4.0,46
92,0.0,3
93,0.0,3
94,0.0,4
95,1.0,17
96,0.0,5
97,1.0,17
98,0.0,3
99,1.0,12
100,0.0,3
101,1.0,16
102,0.0,5
103,0.0,5
104,0.0,3
105,0.0,3
106,0.0,5
107,0.0,5
108,0.0,5
109,0.0,5
110,0.0,5
111,0.0,5
112,0.0,5
113,0.0,5
114,0.0,5
115,0.0,3
116,0.0,5
117,0.0,5
118,0.0,5
119,0.0,5
120,0.0,5
121,1.0,16
122,0.0,5
123,0.0,5
124,0.0,5
125,1.0,14
126,0.0,5
127,0.0,5
128,1.0,14
129,0.0,3
130,0.0,3
131,0.0,5
132,0.0,5
133,1.0,16
134,1.0,12
135,0.0,5
136,0.0,5
137,0.0,5
138,0.0,5
139,2.0,21
140,1.0,12
141,0.0,5
142,1.0,14
143,0.0,5
144,1.0,18
145,0.0,5
146,0.0,5
147,0.0,3
148,0.0,5
149,0.0,5
150,3.0,39
151,0.0,5
152,1.0,14
153,0.0,5
154,2.0,22
155,0.0,5
156,0.0,5
157,0.0,5
158,0.0,5
159,0.0,5
160,0.0,5
161,3.0,40
162,0.0,5
163,0.0,5
164,0.0,5
165,0.0,5
166,0.0,5
167,0.0,5
168,0.0,5
169,4.0,39
170,0.0,3
171,1.0,16
172,0.0,5
173,1.0,14
174,1.0,17
175,0.0,5
176,0.0,5
177,0.0,5
178,0.0,3
179,0.0,3
180,0.0,3
181,0.0,5
182,2.0,23
183,0.0,3
184,0.0,5
185,0.0,5
186,0.0,5
187,0.0,5
188,0.0,5
189,0.0,5
190,1.0,14
191,0.0,5
192,0.0,5
193,0.0,5
194,2.0,21
195,0.0,5
196,0.0,5
197,0.0,5
198,0.0,5
199,3.0,34
200,0.0,5
201,0.0,5
202,2.0,23
203,0.0,3
204,0.0,5
205,0.0,5
206,0.0,5
207,0.0,5
208,0.0,5
209,0.0,5
210,1.0,16
211,0.0,5
212,0.0,5
213,0.0,5
214,0.0,5
215,0.0,5
216,0.0,5
217,1.0,16
218,0.0,5
219,2.0,21
220,0.0,5
221,0.0,5
222,3.0,41
223,2.0,23
224,0.0,3
225,0.0,5
226,1.0,16
227,0.0,5
228,0.0,5
229,1.0,16
230,0.0,5
231,0.0,5
232,1.0,12
233,2.0,23
234,0.0,3
235,1.0,16
236,0.0,5
237,2.0,21
238,0.0,5
239,0.0,5
240,1.0,17
241,4.0,45
242,0.0,3
243,0.0,3
244,0.0,3
245,1.0,15
246,0.0,5
247,2.0,21
248,0.0,3
249,0.0,5
250,1.0,15
251,0.0,5
252,0.0,5
253,0.0,5
254,0.0,5
255,0.0,5
256,0.0,5
257,0.0,5
258,0.0,5
259,0.0,5
260,0.0,5
261,0.0,5
262,0.0,5
263,0.0,5
264,2.0,23
265,1.0,17
266,0.0,5
267,0.0,5
268,0.0,5
269,0.0,5
270,5.0,51
271,0.0,5
272,0.0,5
273,0.0,5
274,0.0,5
275,0.0,5
276,0.0,5
277,0.0,5
278,0.0,5
279,0.0,5
280,0.0,5
281,1.0,16
282,0.0,5
283,0.0,5
284,0.0,5
285,0.0,5
286,0.0,5
287,0.0,5
288,0.0,5
289,0.0,5
290,0.0,5
291,0.0,5
292,0.0,5
293,0.0,5
294,0.0,5
295,0.0,5
296,0.0,5
297,0.0,5
298,0.0,5
299,0.0,5
300,0.0,5
301,0.0,5
302,0.0,5
303,0.0,5
304,0.0,5
305,0.0,5
306,0.0,5
307,0.0,5
308,0.0,5
309,2.0,21
310,0.0,5
311,0.0,5
312,0.0,3
313,0.0,3
314,2.0,22
315,0.0,3
316,0.0,5
317,2.0,21
318,0.0,5
319,0.0,5
320,0.0,5
321,0.0,5
322,0.0,5
323,0.0,5
324,1.0,16
325,1.0,12
326,0.0,5
327,0.0,5
328,1.0,12
329,0.0,5
330,1.0,12
331,4.0,45
332,0.0,5
333,0.0,5
334,0.0,5
335,0.0,3
336,0.0,5
337,2.0,21
338,1.0,17
339,0.0,5
340,0.0,5
341,0.0,5
342,0.0,5
343,0.0,5
344,0.0,5
345,2.0,23
346,0.0,5
347,2.0,21
348,0.0,3
349,0.0,5
350,1.0,15
351,0.0,5
352,2.0,21
353,0.0,3
354,1.0,12
355,1.0,10
356,1.0,16
357,0.0,3
358,1.0,12
359,0.0,5
360,0.0,5
361,1.0,16
362,0.0,3
363,0.0,5
364,1.0,15
365,0.0,3
366,0.0,5
367,2.0,21
368,0.0,3
369,0.0,3
370,0.0,5
371,0.0,5
372,1.0,14
373,0.0,3
374,1.0,16
375,0.0,5
376,0.0,5
377,0.0,5
378,0.0,5
379,0.0,5
380,0.0,5
381,1.0,16
382,0.0,5
383,0.0,5
384,1.0,17
385,0.0,3
386,2.0,23
387,0.0,5
388,1.0,17
389,1.0,17
390,0.0,5
391,0.0,5
392,0.0,5
393,0.0,5
394,0.0,5
395,0.0,5
396,0.0,5
397,0.0,5
398,2.0,23
399,0.0,5
400,0.0,5
401,0.0,5
402,1.0,16
403,0.0,5
404,0.0,5
405,1.0,17
406,2.0,23
407,0.0,5
408,0.0,5
409,0.0,5
410,0.0,5
411,0.0,5
412,2.0,23
413,0.0,5
414,1.0,15
415,0.0,3
416,1.0,12
417,0.0,3
418,1.0,12
419,1.0,12
420,0.0,5
421,4.0,45
422,0.0,5
423,0.0,5
424,1.0,12
425,0.0,5
426,0.0,5
427,1.0,14
428,0.0,3
429,1.0,12
430,0.0,3
431,2.0,23
432,0.0,3
433,0.0,3
434,0.0,5
435,1.0,15
436,2.0,23
437,0.0,5
438,1.0,15
439,0.0,3
440,0.0,5
441,0.0,5
442,0.0,5
443,0.0,5
444,0.0,5
445,0.0,5
446,0.0,5
447,0.0,5
448,0.0,5
449,2.0,23
450,0.0,5
451,0.0,5
452,2.0,23
453,0.0,5
454,0.0,5
455,0.0,5
456,0.0,5
457,0.0,5
458,0.0,5
459,0.0,5
460,0.0,5
461,0.0,5
462,0.0,5
463,4.0,45
464,0.0,5
465,0.0,5
466,0.0,5
467,0.0,5
468,0.0,5
469,0.0,5
470,0.0,5
471,0.0,5
