episode,reward,length
1,0.0,5
2,1.0,14
3,0.0,5
4,0.0,5
5,0.0,5
6,0.0,5
7,0.0,5
8,0.0,5
9,0.0,5
10,1.0,14
11,0.0,5
12,0.0,5
13,1.0,12
14,0.0,5
15,0.0,5
16,0.0,5
17,0.0,5
18,1.0,16
19,0.0,3
20,0.0,5
21,0.0,5
22,0.0,5
23,1.0,16
24,0.0,5
25,1.0,12
26,0.0,5
27,0.0,5
28,0.0,5
29,3.0,34
30,0.0,3
31,0.0,5
32,0.0,5
33,3.0,36
34,0.0,5
35,0.0,5
36,0.0,5
37,0.0,5
38,2.0,21
39,0.0,3
40,0.0,5
41,0.0,5
42,3.0,34
43,0.0,5
44,0.0,5
45,1.0,15
46,1.0,12
47,0.0,3
48,1.0,12
49,1.0,16
50,0.0,3
51,0.0,5
52,3.0,39
53,0.0,5
54,1.0,15
55,0.0,5
56,0.0,5
57,1.0,14
58,0.0,5
59,0.0,5
60,0.0,5
61,0.0,5
62,0.0,5
63,0.0,5
64,1.0,14
65,1.0,15
66,0.0,5
67,0.0,5
68,0.0,5
69,0.0,5
70,0.0,5
71,0.0,5
72,0.0,5
73,0.0,5
74,0.0,5
75,1.0,14
76,0.0,5
77,0.0,5
78,0.0,5
79,0.0,5
80,0.0,5
81,0.0,5
82,0.0,3
83,0.0,5
84,0.0,3
85,0.0,3
86,0.0,5
87,0.0,3
88,4.0,41
89,0.0,3
90,0.0,5
91,0.0,5
92,1.0,16
93,0.0,5
94,0.0,5
95,1.0,15
96,0.0,5
97,0.0,5
98,0.0,5
99,0.0,5
100,0.0,5
101,0.0,5
102,0.0,5
103,0.0,5
104,0.0,5
105,2.0,21
106,0.0,5
107,1.0,16
108,0.0,5
109,0.0,5
110,0.0,5
111,0.0,5
112,0.0,5
113,3.0,41
114,0.0,5
115,1.0,15
116,0.0,5
117,0.0,3
118,0.0,5
119,0.0,5
120,0.0,5
121,0.0,5
122,2.0,23
123,0.0,3
124,0.0,5
125,0.0,5
126,0.0,5
127,1.0,14
128,0.0,5
129,0.0,5
130,0.0,5
131,0.0,5
132,2.0,21
133,0.0,5
134,0.0,5
135,0.0,5
136,0.0,5
137,0.0,3
138,0.0,5
139,0.0,5
140,0.0,5
141,0.0,5
142,0.0,5
143,0.0,5
144,1.0,14
145,0.0,3
146,0.0,5
147,0.0,5
148,1.0,16
149,0.0,5
150,1.0,15
151,0.0,5
152,0.0,5
153,0.0,5
154,0.0,5
155,0.0,5
156,0.0,5
157,0.0,5
158,0.0,5
159,0.0,5
160,0.0,5
161,0.0,5
162,2.0,21
163,0.0,3
164,1.0,17
165,0.0,3
166,0.0,5
167,0.0,5
168,0.0,3
169,0.0,5
170,0.0,5
171,0.0,5
172,0.0,5
173,0.0,5
174,0.0,5
175,0.0,5
176,0.0,5
177,2.0,21
178,0.0,3
179,0.0,5
180,3.0,36
181,3.0,36
182,0.0,3
183,0.0,3
184,0.0,5
185,0.0,5
186,0.0,5
187,0.0,5
188,0.0,5
189,0.0,5
190,2.0,21
191,0.0,5
192,0.0,5
193,0.0,3
194,3.0,41
195,0.0,5
196,0.0,5
197,0.0,5
198,0.0,5
199,0.0,5
200,1.0,14
201,0.0,5
202,0.0,3
203,0.0,5
204,0.0,5
205,0.0,5
206,0.0,5
207,0.0,5
208,1.0,14
209,0.0,5
210,0.0,3
211,0.0,5
212,0.0,5
213,1.0,14
214,1.0,12
215,0.0,3
216,0.0,5
217,1.0,16
218,0.0,5
219,0.0,5
220,1.0,12
221,0.0,5
222,0.0,5
223,0.0,5
224,0.0,5
225,0.0,5
226,0.0,5
227,0.0,5
228,0.0,5
229,0.0,5
230,0.0,5
231,0.0,5
232,1.0,14
233,0.0,5
234,0.0,5
235,0.0,5
236,1.0,16
237,0.0,5
238,0.0,5
239,0.0,5
240,0.0,5
241,0.0,5
242,1.0,14
243,0.0,3
244,0.0,5
245,0.0,5
246,0.0,5
247,1.0,16
248,0.0,5
249,0.0,5
250,2.0,22
251,0.0,5
252,1.0,12
253,1.0,16
