episode,reward,length
1,0.0,5
2,1.0,16
3,1.0,17
4,0.0,3
5,0.0,3
6,0.0,5
7,0.0,5
8,0.0,3
9,0.0,5
10,0.0,5
11,0.0,5
12,0.0,5
13,0.0,5
14,1.0,14
15,0.0,3
16,0.0,5
17,0.0,3
18,0.0,5
19,0.0,5
20,1.0,12
21,1.0,16
22,0.0,5
23,1.0,14
24,0.0,5
25,1.0,15
26,0.0,5
27,0.0,5
28,0.0,5
29,2.0,21
30,1.0,16
31,0.0,5
32,0.0,5
33,2.0,21
34,1.0,17
35,0.0,3
36,1.0,16
37,1.0,16
38,0.0,5
39,0.0,5
40,0.0,5
41,0.0,5
42,2.0,21
43,0.0,3
44,0.0,5
45,0.0,5
46,0.0,5
47,0.0,5
48,0.0,5
49,1.0,16
50,1.0,16
51,0.0,5
52,0.0,5
53,2.0,23
54,1.0,17
55,0.0,3
56,0.0,5
57,0.0,5
58,0.0,5
59,0.0,5
60,0.0,5
61,0.0,5
62,1.0,12
63,0.0,3
64,0.0,5
65,0.0,5
66,0.0,5
67,0.0,5
68,0.0,5
69,0.0,3
70,0.0,3
71,0.0,5
72,2.0,21
73,0.0,5
74,1.0,17
75,0.0,3
76,0.0,5
77,1.0,12
78,3.0,41
79,0.0,3
80,0.0,3
81,0.0,5
82,0.0,5
83,1.0,14
84,0.0,5
85,1.0,14
86,0.0,5
87,0.0,5
88,0.0,5
89,0.0,3
90,0.0,5
91,0.0,5
92,0.0,5
93,0.0,5
94,0.0,5
95,0.0,3
96,1.0,16
97,0.0,3
98,2.0,23
99,0.0,5
100,0.0,5
101,0.0,5
102,0.0,5
103,0.0,5
104,0.0,5
105,0.0,5
106,0.0,5
107,0.0,5
108,2.0,21
109,1.0,17
110,0.0,5
111,0.0,5
112,2.0,21
113,0.0,5
114,0.0,5
115,1.0,15
116,0.0,5
117,0.0,3
118,0.0,5
119,2.0,21
120,0.0,5
121,0.0,5
122,0.0,5
123,0.0,3
124,0.0,5
125,0.0,5
126,0.0,5
127,0.0,5
128,0.0,3
129,0.0,5
130,0.0,5
131,0.0,5
132,2.0,23
133,1.0,17
134,1.0,12
135,0.0,3
136,0.0,5
137,0.0,5
138,0.0,5
139,0.0,5
140,0.0,3
141,0.0,5
142,0.0,3
143,0.0,5
144,0.0,5
145,0.0,5
146,0.0,5
147,2.0,21
148,0.0,5
149,0.0,3
150,0.0,5
151,0.0,5
152,0.0,5
153,2.0,23
154,0.0,5
155,0.0,5
156,1.0,16
157,1.0,11
158,0.0,5
159,0.0,5
160,0.0,5
161,0.0,5
162,1.0,14
163,0.0,5
164,2.0,22
165,0.0,5
166,0.0,5
167,0.0,3
168,1.0,16
169,0.0,5
170,1.0,15
171,0.0,5
172,0.0,5
173,1.0,12
174,1.0,10
175,0.0,5
176,0.0,5
177,0.0,5
178,0.0,5
179,0.0,5
180,0.0,5
181,2.0,29
182,0.0,5
183,0.0,5
184,0.0,5
185,0.0,5
186,0.0,5
187,0.0,5
188,0.0,3
189,0.0,5
190,0.0,5
191,0.0,5
192,1.0,14
193,0.0,3
194,0.0,5
195,0.0,5
196,0.0,5
197,1.0,14
198,0.0,5
199,1.0,15
200,0.0,5
201,0.0,5
202,3.0,34
203,0.0,5
204,0.0,5
205,0.0,5
206,0.0,5
207,1.0,16
208,0.0,3
209,1.0,12
210,0.0,5
211,0.0,5
212,1.0,12
213,0.0,3
214,0.0,3
215,2.0,23
216,0.0,5
217,1.0,16
218,0.0,5
219,0.0,5
220,1.0,16
221,0.0,5
222,0.0,5
223,0.0,5
224,1.0,16
225,1.0,15
226,0.0,5
227,0.0,5
228,0.0,5
229,0.0,3
230,1.0,16
231,0.0,5
232,2.0,27
233,0.0,5
234,1.0,15
235,0.0,5
236,0.0,5
237,0.0,5
238,1.0,16
239,0.0,5
240,0.0,5
241,0.0,5
242,0.0,5
243,0.0,3
244,0.0,5
245,0.0,5
246,0.0,5
247,0.0,3
248,0.0,5
249,1.0,16
250,0.0,5
251,0.0,5
252,1.0,16
253,0.0,3
254,0.0,3
255,2.0,22
256,0.0,5
257,2.0,23
258,0.0,5
259,0.0,5
260,0.0,5
261,0.0,5
262,0.0,5
263,0.0,5
264,2.0,21
265,0.0,5
266,0.0,5
267,0.0,5
268,0.0,5
269,0.0,5
270,0.0,5
271,1.0,16
272,1.0,17
273,0.0,5
274,0.0,5
275,0.0,5
276,0.0,5
277,2.0,23
278,0.0,5
279,0.0,5
280,0.0,5
281,0.0,5
282,0.0,5
283,1.0,12
284,1.0,12
285,0.0,5
286,0.0,5
287,0.0,5
288,1.0,12
289,1.0,12
290,0.0,5
291,0.0,5
292,0.0,5
293,1.0,12
294,1.0,12
295,1.0,12
296,0.0,5
297,0.0,5
298,0.0,5
299,0.0,5
300,2.0,23
301,0.0,5
302,0.0,5
303,0.0,5
304,0.0,5
305,0.0,5
306,2.0,23
307,1.0,17
308,1.0,17
309,0.0,5
310,1.0,17
311,0.0,5
312,0.0,5
313,2.0,23
314,0.0,3
315,0.0,3
316,0.0,5
317,2.0,21
318,0.0,3
319,0.0,3
320,0.0,5
321,0.0,5
322,0.0,5
