episode,reward,length
131,1.0,16
132,0.0,5
133,0.0,3
134,0.0,3
135,0.0,5
136,0.0,5
137,0.0,5
138,0.0,3
139,0.0,5
140,0.0,5
141,0.0,5
142,1.0,14
143,0.0,3
144,0.0,5
145,0.0,5
146,0.0,5
147,0.0,5
148,0.0,5
149,1.0,16
150,0.0,5
151,0.0,5
152,0.0,5
153,0.0,5
154,0.0,5
155,0.0,5
156,0.0,5
157,1.0,12
158,0.0,5
159,0.0,5
160,0.0,5
161,0.0,5
162,0.0,5
163,0.0,5
164,1.0,14
165,0.0,5
166,0.0,5
167,0.0,5
168,0.0,5
169,0.0,5
170,0.0,5
171,0.0,5
172,0.0,3
173,0.0,5
174,1.0,14
175,1.0,12
176,0.0,5
177,0.0,5
178,0.0,5
179,2.0,21
180,0.0,5
181,1.0,16
182,0.0,5
183,1.0,12
184,1.0,13
185,0.0,3
186,0.0,5
187,0.0,5
188,0.0,5
189,0.0,5
190,1.0,16
191,1.0,16
192,0.0,3
193,0.0,5
194,1.0,17
195,0.0,5
196,0.0,5
197,6.0,51
198,0.0,5
199,1.0,15
200,0.0,5
201,0.0,5
202,0.0,5
203,1.0,16
204,0.0,5
205,1.0,17
206,0.0,5
207,0.0,5
208,1.0,14
209,0.0,5
210,0.0,5
211,0.0,5
212,0.0,5
213,0.0,5
214,0.0,5
215,0.0,5
216,0.0,5
217,0.0,5
218,0.0,3
219,0.0,5
220,0.0,5
221,0.0,5
222,0.0,5
223,2.0,20
224,1.0,16
225,0.0,5
226,0.0,5
227,0.0,5
228,0.0,5
229,0.0,5
230,1.0,12
231,0.0,5
232,0.0,5
233,0.0,5
234,0.0,5
235,0.0,5
236,0.0,5
237,0.0,5
238,0.0,5
239,1.0,16
240,0.0,5
241,0.0,5
242,0.0,5
243,1.0,16
244,0.0,5
245,1.0,15
246,1.0,16
247,0.0,5
248,0.0,5
249,0.0,5
250,0.0,5
251,0.0,5
252,0.0,5
253,2.0,21
254,0.0,5
255,0.0,5
256,0.0,5
257,0.0,5
258,0.0,5
259,0.0,5
260,0.0,5
261,0.0,5
262,0.0,3
263,0.0,5
264,0.0,5
265,3.0,34
266,0.0,5
267,2.0,21
268,0.0,3
269,1.0,12
270,1.0,12
271,0.0,5
272,0.0,5
273,0.0,5
274,0.0,5
275,0.0,5
276,0.0,5
277,0.0,5
278,0.0,5
279,0.0,5
280,0.0,5
281,0.0,5
282,0.0,5
283,0.0,5
284,0.0,5
285,0.0,5
286,0.0,5
287,0.0,5
288,2.0,21
289,0.0,3
290,0.0,3
291,0.0,5
292,1.0,14
293,1.0,12
294,1.0,12
295,1.0,12
296,1.0,17
297,0.0,5
298,0.0,5
299,1.0,16
300,0.0,5
301,0.0,5
302,0.0,5
303,0.0,5
304,1.0,12
305,0.0,5
306,0.0,5
307,1.0,14
308,0.0,5
309,0.0,5
310,0.0,5
311,0.0,5
312,1.0,12
313,1.0,12
314,0.0,5
315,0.0,5
316,2.0,23
317,0.0,3
318,0.0,3
319,0.0,5
320,1.0,15
321,0.0,5
322,2.0,21
323,0.0,5
324,0.0,5
325,0.0,5
326,0.0,5
327,0.0,5
328,2.0,21
329,0.0,5
330,1.0,12
331,3.0,40
332,0.0,5
333,0.0,5
334,0.0,5
335,0.0,5
336,0.0,5
337,0.0,5
338,0.0,5
339,0.0,5
340,0.0,5
341,0.0,5
342,0.0,5
343,0.0,5
344,0.0,5
345,0.0,5
346,0.0,5
347,1.0,16
348,0.0,5
349,0.0,5
350,1.0,15
351,2.0,23
352,0.0,3
353,0.0,3
354,1.0,17
355,0.0,3
356,0.0,5
357,2.0,21
358,0.0,5
359,0.0,5
360,0.0,5
361,2.0,23
362,1.0,17
363,0.0,5
364,1.0,17
365,0.0,5
366,2.0,23
367,0.0,5
368,0.0,5
369,0.0,5
370,0.0,5
371,0.0,5
372,0.0,5
373,0.0,5
374,0.0,5
375,4.0,45
376,1.0,12
377,1.0,10
378,1.0,12
379,1.0,12
380,1.0,12
381,0.0,5
382,0.0,5
383,0.0,5
384,0.0,5
385,0.0,5
386,2.0,23
387,0.0,3
388,0.0,3
389,0.0,5
390,0.0,5
391,1.0,16
392,0.0,5
393,0.0,5
394,0.0,5
395,0.0,5
396,0.0,5
397,0.0,5
398,0.0,5
399,0.0,5
400,0.0,5
401,0.0,5
402,0.0,5
403,0.0,5
404,0.0,5
405,0.0,5
406,2.0,23
407,1.0,17
408,0.0,3
409,0.0,5
410,0.0,3
411,2.0,23
412,0.0,3
413,0.0,3
414,0.0,4
415,1.0,15
416,0.0,5
417,2.0,21
418,0.0,3
419,0.0,3
420,0.0,4
421,0.0,5
422,2.0,21
423,0.0,3
424,0.0,5
425,1.0,15
426,0.0,5
427,0.0,5
428,2.0,23
429,0.0,5
430,0.0,5
431,0.0,5
432,0.0,5
433,0.0,5
434,0.0,5
435,0.0,5
436,0.0,5
437,1.0,12
438,1.0,10
439,0.0,5
440,1.0,12
441,1.0,12
442,1.0,16
443,0.0,5
444,0.0,5
445,1.0,17
446,0.0,5
447,1.0,16
448,0.0,5
449,0.0,5
450,0.0,5
451,0.0,5
452,2.0,23
453,0.0,3
454,0.0,5
455,0.0,3
456,0.0,5
457,2.0,21
458,0.0,3
459,0.0,3
460,0.0,5
461,0.0,5
462,0.0,5
463,0.0,5
464,2.0,23
465,0.0,5
466,0.0,5
467,0.0,5
468,0.0,5
469,0.0,5
470,0.0,5
471,1.0,12
472,1.0,12
473,1.0,12
474,0.0,5
475,1.0,12
476,0.0,5
477,1.0,12
478,0.0,5
479,0.0,5
480,0.0,5
481,0.0,5
482,0.0,5
483,0.0,5
484,0.0,5
485,0.0,5
486,0.0,5
487,0.0,5
488,0.0,5
489,0.0,5
490,0.0,5
491,2.0,23
492,0.0,5
493,0.0,5
494,1.0,17
495,1.0,17
496,2.0,23
497,0.0,5
498,0.0,5
499,1.0,17
500,0.0,5
501,0.0,5
502,0.0,5
503,0.0,5
504,2.0,23
505,0.0,5
506,0.0,5
507,0.0,5
508,0.0,5
509,0.0,5
510,0.0,3
511,0.0,5
512,2.0,21
513,0.0,5
514,1.0,15
515,0.0,3
516,0.0,5
517,0.0,5
518,0.0,5
519,0.0,5
520,0.0,5
521,0.0,5
522,0.0,5
523,0.0,5
524,1.0,12
525,0.0,5
526,1.0,12
527,0.0,5
528,0.0,5
529,0.0,5
530,2.0,23
531,0.0,5
532,4.0,39
533,1.0,12
534,0.0,5
535,0.0,5
536,0.0,5
537,0.0,5
538,0.0,5
539,0.0,5
540,0.0,5
541,0.0,5
542,0.0,5
543,0.0,5
544,1.0,16
545,0.0,5
546,0.0,5
547,0.0,5
548,0.0,5
549,0.0,5
550,0.0,5
551,0.0,5
552,0.0,5
553,0.0,5
554,0.0,5
555,0.0,5
556,0.0,5
557,0.0,5
558,0.0,5
559,0.0,5
560,0.0,5
561,0.0,5
562,0.0,5
563,0.0,5
564,0.0,5
565,0.0,5
566,0.0,5
567,1.0,12
568,0.0,5
569,0.0,5
570,1.0,16
571,0.0,5
572,0.0,5
573,0.0,5
574,0.0,5
575,0.0,5
576,0.0,5
577,2.0,23
578,0.0,5
579,0.0,5
580,1.0,12
581,0.0,5
582,1.0,12
583,0.0,5
584,0.0,5
585,0.0,5
586,0.0,5
587,1.0,12
588,1.0,12
589,0.0,5
590,0.0,5
591,1.0,16
592,0.0,5
593,0.0,5
594,0.0,5
595,1.0,17
596,1.0,16
597,0.0,5
598,1.0,17
599,0.0,5
600,0.0,5
601,0.0,5
602,4.0,41
603,0.0,5
604,0.0,5
605,0.0,5
606,1.0,16
607,0.0,3
608,0.0,5
609,0.0,5
610,0.0,5
611,0.0,5
612,0.0,5
613,0.0,5
614,1.0,12
615,0.0,5
616,0.0,5
617,0.0,5
618,1.0,16
619,2.0,29
620,0.0,5
621,1.0,16
622,0.0,3
623,1.0,17
624,0.0,5
625,0.0,5
626,0.0,5
627,1.0,14
628,0.0,3
629,1.0,16
630,0.0,3
631,0.0,5
632,1.0,14
633,0.0,3
634,1.0,17
635,1.0,17
