episode,reward,length
370,0.0,5
371,0.0,5
372,0.0,5
373,2.0,21
374,0.0,5
375,0.0,5
376,0.0,5
377,1.0,16
378,1.0,12
379,0.0,5
380,0.0,5
381,4.0,41
382,0.0,5
383,0.0,5
384,0.0,5
385,1.0,17
386,0.0,5
387,2.0,23
388,0.0,3
389,0.0,5
390,3.0,36
391,2.0,23
392,0.0,5
393,1.0,17
394,0.0,3
395,0.0,3
396,0.0,5
397,1.0,14
398,1.0,17
399,0.0,3
400,0.0,5
401,0.0,5
402,0.0,5
403,0.0,5
404,3.0,34
405,1.0,11
406,0.0,5
407,0.0,3
408,1.0,12
409,0.0,5
410,0.0,5
411,1.0,16
412,1.0,12
413,0.0,5
414,0.0,3
415,0.0,3
416,0.0,5
417,0.0,5
418,0.0,5
419,1.0,16
420,0.0,5
421,0.0,5
422,1.0,14
423,0.0,5
424,2.0,28
425,0.0,5
426,0.0,5
427,1.0,14
428,0.0,3
429,1.0,16
430,0.0,5
431,0.0,5
432,0.0,5
433,1.0,16
434,0.0,5
435,0.0,5
436,0.0,5
437,0.0,5
438,0.0,5
439,1.0,16
440,0.0,5
441,0.0,5
442,1.0,12
443,0.0,5
444,0.0,5
445,0.0,5
446,0.0,5
447,1.0,12
448,0.0,3
449,0.0,3
450,0.0,5
451,0.0,5
452,0.0,5
453,1.0,14
454,0.0,3
455,1.0,12
456,1.0,16
457,0.0,5
458,1.0,17
459,0.0,5
460,0.0,5
461,0.0,5
462,0.0,5
463,1.0,16
464,0.0,5
465,0.0,5
466,0.0,5
467,1.0,14
468,0.0,5
469,3.0,38
470,0.0,5
471,0.0,5
472,0.0,5
473,0.0,5
474,0.0,5
475,0.0,5
476,0.0,5
477,0.0,5
478,0.0,5
479,1.0,16
480,0.0,3
481,0.0,5
482,1.0,16
483,0.0,5
484,0.0,5
485,0.0,5
486,1.0,16
487,0.0,3
488,1.0,16
489,0.0,5
490,0.0,5
491,0.0,5
492,0.0,5
493,0.0,5
494,0.0,3
495,0.0,3
496,0.0,5
497,0.0,5
498,0.0,5
499,0.0,5
500,1.0,12
501,2.0,23
502,0.0,5
503,0.0,5
504,0.0,3
505,0.0,5
506,0.0,5
507,1.0,14
508,0.0,3
509,0.0,3
510,0.0,3
511,0.0,5
512,0.0,5
513,0.0,5
514,0.0,5
515,0.0,5
516,1.0,16
517,0.0,3
518,1.0,16
519,1.0,17
520,0.0,5
521,0.0,5
522,2.0,21
523,0.0,3
524,0.0,5
525,1.0,17
526,0.0,5
527,2.0,23
528,0.0,3
529,0.0,3
530,0.0,5
531,1.0,16
532,0.0,5
533,0.0,5
534,0.0,5
535,1.0,17
536,0.0,5
537,0.0,5
538,0.0,5
539,3.0,34
540,1.0,15
541,0.0,5
542,1.0,16
543,1.0,12
544,0.0,5
545,0.0,5
546,0.0,5
547,0.0,5
548,1.0,16
549,1.0,17
550,0.0,5
551,0.0,5
552,1.0,14
553,0.0,3
554,1.0,16
555,0.0,5
556,0.0,5
557,0.0,5
558,2.0,23
559,0.0,3
560,0.0,5
561,0.0,5
562,0.0,5
563,0.0,5
564,0.0,5
565,4.0,41
566,0.0,5
567,0.0,5
568,1.0,16
569,0.0,5
570,0.0,5
571,0.0,5
572,0.0,5
573,0.0,5
574,1.0,12
575,0.0,5
576,0.0,5
577,0.0,5
578,0.0,5
579,0.0,5
580,1.0,16
581,0.0,5
582,2.0,21
583,0.0,5
584,0.0,5
585,0.0,5
586,1.0,16
587,0.0,5
588,0.0,3
589,0.0,5
590,0.0,5
591,0.0,5
592,1.0,14
593,0.0,3
594,0.0,5
595,1.0,15
596,0.0,5
597,0.0,5
598,0.0,5
599,0.0,5
600,0.0,5
601,0.0,5
602,0.0,5
603,0.0,5
604,0.0,5
605,0.0,5
606,0.0,5
607,0.0,5
608,0.0,5
609,0.0,5
610,0.0,5
611,0.0,5
612,1.0,14
613,0.0,5
614,1.0,15
615,0.0,5
616,0.0,5
617,2.0,21
618,0.0,5
619,1.0,15
620,0.0,3
621,0.0,5
622,0.0,5
623,0.0,5
624,0.0,5
625,0.0,5
626,1.0,12
627,0.0,5
628,0.0,5
629,1.0,14
630,1.0,11
631,2.0,28
632,0.0,5
633,0.0,3
634,0.0,3
635,1.0,16
636,4.0,41
637,0.0,3
638,0.0,5
639,0.0,3
640,0.0,5
641,0.0,5
642,1.0,12
643,1.0,10
644,0.0,5
645,0.0,5
646,0.0,5
647,0.0,5
648,0.0,5
649,0.0,5
650,0.0,5
651,0.0,5
652,0.0,5
653,2.0,21
654,0.0,3
655,1.0,17
656,0.0,5
657,1.0,14
658,0.0,5
659,0.0,5
660,0.0,5
661,0.0,5
662,0.0,5
663,0.0,5
664,2.0,21
665,0.0,3
666,2.0,24
667,1.0,17
668,0.0,5
669,2.0,27
670,0.0,5
671,0.0,5
672,0.0,5
673,0.0,3
674,2.0,22
675,0.0,5
676,1.0,17
677,0.0,3
678,1.0,16
679,0.0,5
680,0.0,3
681,0.0,5
682,2.0,21
683,0.0,3
684,0.0,5
685,1.0,15
686,0.0,5
687,1.0,14
688,0.0,5
689,0.0,5
690,1.0,12
691,0.0,5
692,0.0,3
693,0.0,5
694,3.0,36
695,0.0,5
696,0.0,5
697,0.0,5
698,1.0,16
699,0.0,5
700,0.0,5
701,0.0,5
702,1.0,14
703,0.0,3
704,0.0,5
705,0.0,5
706,0.0,5
707,0.0,5
708,0.0,5
709,0.0,5
710,0.0,3
711,0.0,5
712,0.0,5
713,1.0,12
714,2.0,24
715,1.0,17
716,0.0,5
717,0.0,5
718,0.0,5
719,1.0,12
720,1.0,12
721,2.0,23
722,0.0,3
723,0.0,5
724,0.0,5
725,1.0,17
726,0.0,5
727,0.0,5
728,1.0,16
729,1.0,11
730,1.0,12
731,0.0,5
732,2.0,23
733,1.0,17
734,0.0,5
735,1.0,17
736,0.0,5
737,0.0,5
738,0.0,3
739,0.0,5
740,0.0,3
741,0.0,5
742,1.0,14
743,0.0,3
744,0.0,5
745,1.0,15
746,1.0,16
747,0.0,3
748,1.0,12
749,0.0,5
750,1.0,15
751,2.0,29
752,0.0,5
753,1.0,12
754,1.0,17
755,0.0,3
756,0.0,5
757,1.0,12
758,0.0,3
759,0.0,5
760,1.0,14
761,1.0,16
762,0.0,5
763,0.0,5
764,1.0,12
765,1.0,12
766,0.0,5
767,0.0,5
768,0.0,5
769,0.0,3
770,0.0,5
771,0.0,5
772,1.0,14
773,1.0,16
774,0.0,3
775,0.0,5
776,0.0,5
777,0.0,3
778,0.0,5
779,1.0,14
780,1.0,12
781,0.0,5
782,0.0,3
783,0.0,5
784,1.0,12
785,0.0,5
786,0.0,5
787,2.0,21
788,0.0,5
789,1.0,15
790,0.0,5
791,0.0,5
792,1.0,16
793,1.0,15
794,0.0,5
795,0.0,5
796,0.0,5
797,0.0,5
798,2.0,21
799,0.0,5
800,2.0,23
801,0.0,5
802,0.0,5
803,1.0,12
804,0.0,3
805,0.0,3
806,0.0,5
807,0.0,5
808,1.0,14
809,1.0,17
810,0.0,3
811,0.0,5
812,2.0,21
813,0.0,5
814,1.0,15
815,0.0,5
816,1.0,16
817,1.0,17
818,0.0,5
819,0.0,3
820,0.0,5
821,0.0,5
822,0.0,5
823,0.0,5
824,1.0,14
825,0.0,5
826,2.0,23
827,0.0,3
828,0.0,5
829,1.0,15
830,0.0,5
831,0.0,5
832,0.0,5
833,0.0,5
834,0.0,5
835,0.0,5
836,0.0,5
837,0.0,3
838,0.0,5
839,0.0,5
840,3.0,34
841,0.0,5
842,0.0,5
843,2.0,29
844,1.0,17
845,0.0,5
846,0.0,5
847,0.0,5
848,0.0,5
849,0.0,5
850,1.0,14
851,0.0,5
852,2.0,21
853,0.0,5
854,0.0,5
855,3.0,35
856,0.0,5
857,4.0,41
858,0.0,5
859,0.0,5
860,0.0,5
861,0.0,5
862,1.0,12
863,2.0,23
864,0.0,5
865,0.0,3
866,0.0,5
867,0.0,3
868,0.0,5
869,0.0,5
870,0.0,5
871,0.0,5
872,0.0,3
873,0.0,5
874,1.0,16
875,0.0,3
876,1.0,16
877,0.0,5
878,1.0,15
879,0.0,5
880,0.0,5
881,0.0,5
882,0.0,5
883,0.0,5
884,0.0,5
885,0.0,5
886,0.0,5
887,0.0,5
888,1.0,14
889,0.0,5
890,0.0,5
891,0.0,5
892,0.0,3
893,0.0,5
894,0.0,5
895,0.0,5
896,0.0,5
897,1.0,14
898,0.0,5
899,0.0,5
900,2.0,26
901,0.0,5
902,0.0,5
903,1.0,14
904,0.0,3
905,0.0,5
906,1.0,12
907,1.0,16
908,0.0,5
909,0.0,5
910,0.0,5
911,0.0,5
912,0.0,5
913,0.0,5
914,1.0,16
915,3.0,31
916,0.0,5
917,0.0,5
918,1.0,12
919,0.0,5
920,2.0,21
921,0.0,5
922,0.0,5
923,1.0,14
924,0.0,5
925,1.0,15
926,0.0,5
927,0.0,5
928,2.0,21
929,1.0,17
930,0.0,5
931,0.0,5
932,2.0,21
933,0.0,3
934,0.0,3
935,0.0,5
936,0.0,5
937,2.0,21
938,0.0,3
939,0.0,5
940,1.0,17
941,0.0,5
942,1.0,14
943,0.0,5
944,0.0,5
945,0.0,5
946,0.0,5
947,0.0,5
948,0.0,3
949,0.0,3
950,0.0,5
951,0.0,5
952,0.0,3
953,0.0,5
954,2.0,23
955,0.0,5
956,0.0,5
957,2.0,21
958,0.0,5
959,0.0,5
960,1.0,17
961,0.0,5
962,0.0,5
963,0.0,5
964,0.0,5
965,1.0,14
966,0.0,5
967,0.0,5
968,0.0,5
969,1.0,16
970,0.0,3
971,0.0,5
972,1.0,12
973,0.0,5
974,1.0,14
975,0.0,3
976,0.0,5
977,0.0,5
978,1.0,14
979,0.0,3
980,0.0,5
981,0.0,5
982,1.0,14
983,0.0,5
984,1.0,15
985,0.0,5
986,0.0,5
987,0.0,5
988,0.0,3
989,1.0,12
990,1.0,16
991,0.0,5
992,0.0,5
993,0.0,5
994,2.0,23
995,0.0,5
996,0.0,5
997,0.0,5
998,0.0,3
999,1.0,16
1000,0.0,5
1001,0.0,5
1002,1.0,12
1003,1.0,10
1004,0.0,5
1005,2.0,21
1006,0.0,5
1007,1.0,14
1008,0.0,5
1009,1.0,15
1010,0.0,3
1011,0.0,5
1012,1.0,14
1013,0.0,3
1014,0.0,5
1015,0.0,5
1016,0.0,5
1017,0.0,5
1018,0.0,5
1019,0.0,5
1020,0.0,5
1021,0.0,5
1022,0.0,5
1023,0.0,5
1024,0.0,5
1025,0.0,5
1026,1.0,16
1027,0.0,5
1028,0.0,5
1029,0.0,3
1030,0.0,5
1031,0.0,5
1032,2.0,23
1033,0.0,5
1034,3.0,37
1035,0.0,5
1036,0.0,5
1037,0.0,5
1038,1.0,14
1039,0.0,5
1040,0.0,5
1041,0.0,5
1042,1.0,14
1043,0.0,3
1044,2.0,23
1045,0.0,3
1046,0.0,5
1047,2.0,23
1048,0.0,5
1049,0.0,5
1050,0.0,5
1051,0.0,5
1052,2.0,23
1053,1.0,17
1054,0.0,5
1055,0.0,5
1056,0.0,5
1057,1.0,14
1058,0.0,5
1059,3.0,36
1060,1.0,18
1061,0.0,5
1062,2.0,27
1063,1.0,17
1064,0.0,5
1065,0.0,5
1066,0.0,5
1067,2.0,24
1068,0.0,5
1069,1.0,14
1070,0.0,5
1071,0.0,5
1072,0.0,3
1073,0.0,5
1074,1.0,14
1075,0.0,3
1076,0.0,5
1077,0.0,3
1078,0.0,3
1079,0.0,5
1080,0.0,5
1081,0.0,5
1082,2.0,29
1083,0.0,3
1084,0.0,5
1085,0.0,5
1086,0.0,5
1087,1.0,16
1088,0.0,5
1089,1.0,17
1090,0.0,5
1091,0.0,5
1092,0.0,5
1093,0.0,5
1094,2.0,23
1095,0.0,3
1096,0.0,5
1097,2.0,21
1098,3.0,37
1099,0.0,5
1100,0.0,5
1101,0.0,5
1102,0.0,5
1103,0.0,5
1104,0.0,5
1105,0.0,5
1106,0.0,5
1107,2.0,24
1108,0.0,5
1109,1.0,15
1110,0.0,3
1111,0.0,5
1112,1.0,14
1113,1.0,16
1114,0.0,5
1115,1.0,17
1116,0.0,5
1117,0.0,3
1118,0.0,5
1119,0.0,5
1120,0.0,5
1121,0.0,5
1122,0.0,5
1123,0.0,5
1124,0.0,5
1125,0.0,5
1126,0.0,5
1127,2.0,23
1128,0.0,5
1129,2.0,29
1130,0.0,5
1131,0.0,5
1132,0.0,5
1133,0.0,3
1134,0.0,5
1135,0.0,5
1136,0.0,5
1137,0.0,5
1138,1.0,14
1139,0.0,3
1140,0.0,5
1141,0.0,5
1142,0.0,5
1143,1.0,15
1144,0.0,5
1145,0.0,5
1146,0.0,5
1147,0.0,5
1148,0.0,5
1149,0.0,5
1150,0.0,5
1151,0.0,5
1152,1.0,16
1153,0.0,5
1154,0.0,5
1155,0.0,5
1156,0.0,5
1157,0.0,5
1158,0.0,5
1159,0.0,5
1160,0.0,5
1161,0.0,5
1162,1.0,14
1163,0.0,5
1164,0.0,5
1165,1.0,17
1166,1.0,16
1167,0.0,5
1168,0.0,5
1169,1.0,17
1170,1.0,15
1171,0.0,5
1172,0.0,5
1173,4.0,41
1174,0.0,5
1175,1.0,17
1176,0.0,5
1177,0.0,5
1178,0.0,5
1179,0.0,5
1180,0.0,5
1181,0.0,5
1182,0.0,5
1183,2.0,21
1184,0.0,5
1185,1.0,15
1186,1.0,16
1187,0.0,3
1188,0.0,5
1189,0.0,5
1190,0.0,5
1191,0.0,5
1192,0.0,5
1193,0.0,5
1194,0.0,5
1195,0.0,3
1196,0.0,5
1197,2.0,21
1198,0.0,5
1199,0.0,5
1200,1.0,17
1201,0.0,5
1202,0.0,5
1203,0.0,3
1204,0.0,5
1205,0.0,5
1206,0.0,5
1207,0.0,5
1208,1.0,12
1209,1.0,12
1210,0.0,5
1211,0.0,5
1212,0.0,5
1213,1.0,16
1214,0.0,5
1215,1.0,16
1216,0.0,5
1217,0.0,5
1218,0.0,5
1219,0.0,5
1220,1.0,17
1221,0.0,5
1222,0.0,5
1223,0.0,5
1224,0.0,5
1225,1.0,17
1226,0.0,5
1227,0.0,5
1228,0.0,3
1229,0.0,5
1230,0.0,5
1231,0.0,5
1232,0.0,5
1233,0.0,5
1234,0.0,5
1235,0.0,5
1236,0.0,5
1237,1.0,17
1238,0.0,5
1239,0.0,3
1240,0.0,5
1241,0.0,5
1242,0.0,5
1243,0.0,5
1244,1.0,17
1245,0.0,5
1246,0.0,5
1247,0.0,5
1248,0.0,5
1249,0.0,5
1250,1.0,14
1251,0.0,5
1252,1.0,14
1253,0.0,5
1254,1.0,17
1255,0.0,5
1256,0.0,5
1257,0.0,5
1258,0.0,3
1259,0.0,5
1260,0.0,5
1261,0.0,5
1262,1.0,14
1263,0.0,5
1264,0.0,5
1265,0.0,5
1266,0.0,5
1267,1.0,16
1268,1.0,17
1269,0.0,5
1270,0.0,5
1271,0.0,5
1272,2.0,21
1273,0.0,5
1274,0.0,5
1275,0.0,5
1276,1.0,17
1277,0.0,5
1278,0.0,5
1279,1.0,16
1280,1.0,16
1281,0.0,5
1282,2.0,21
1283,0.0,5
1284,0.0,5
1285,0.0,5
1286,2.0,23
1287,1.0,17
1288,0.0,3
1289,0.0,3
1290,0.0,5
1291,0.0,5
1292,2.0,21
1293,0.0,5
1294,0.0,5
1295,0.0,5
1296,0.0,5
1297,0.0,5
1298,0.0,5
1299,0.0,5
1300,0.0,5
1301,0.0,5
1302,2.0,23
1303,0.0,5
1304,1.0,17
1305,0.0,5
1306,0.0,5
1307,0.0,3
1308,1.0,16
1309,0.0,5
1310,0.0,5
1311,1.0,16
1312,0.0,5
1313,1.0,17
1314,0.0,5
1315,0.0,5
1316,0.0,5
1317,1.0,16
1318,0.0,5
1319,0.0,5
1320,1.0,15
1321,0.0,5
1322,0.0,5
1323,0.0,5
1324,1.0,14
1325,0.0,5
1326,2.0,23
1327,1.0,13
1328,0.0,3
1329,0.0,3
1330,0.0,5
1331,0.0,5
1332,0.0,5
1333,0.0,5
1334,1.0,14
1335,0.0,5
1336,0.0,5
1337,1.0,14
1338,0.0,3
1339,0.0,5
1340,0.0,5
1341,0.0,5
1342,2.0,28
1343,2.0,22
1344,1.0,17
1345,0.0,5
1346,0.0,5
1347,0.0,5
1348,0.0,5
1349,0.0,5
1350,0.0,5
1351,0.0,5
1352,1.0,14
1353,0.0,5
1354,0.0,5
1355,3.0,41
1356,0.0,5
1357,0.0,5
1358,0.0,5
1359,1.0,12
1360,1.0,12
1361,0.0,5
1362,0.0,5
1363,0.0,3
1364,0.0,5
1365,2.0,21
1366,0.0,5
1367,0.0,5
1368,0.0,5
1369,0.0,5
1370,0.0,5
1371,0.0,5
1372,2.0,21
1373,0.0,5
1374,0.0,5
1375,0.0,5
1376,2.0,23
1377,0.0,5
1378,0.0,5
1379,0.0,5
1380,0.0,5
1381,0.0,5
1382,1.0,14
1383,1.0,17
1384,0.0,5
1385,0.0,5
1386,4.0,41
1387,0.0,5
1388,1.0,17
1389,0.0,5
1390,0.0,5
1391,2.0,23
1392,0.0,5
1393,0.0,5
1394,0.0,5
1395,0.0,5
1396,0.0,5
1397,3.0,34
1398,0.0,5
1399,1.0,17
1400,0.0,3
1401,0.0,5
1402,0.0,5
1403,0.0,5
1404,0.0,3
1405,1.0,12
1406,0.0,5
1407,0.0,5
1408,1.0,12
1409,0.0,5
1410,1.0,16
1411,0.0,5
1412,2.0,23
1413,0.0,5
1414,1.0,15
1415,0.0,5
1416,0.0,5
1417,0.0,5
1418,0.0,5
1419,0.0,3
1420,0.0,5
1421,0.0,5
1422,0.0,5
1423,0.0,5
1424,0.0,5
1425,0.0,5
1426,0.0,5
1427,0.0,5
1428,0.0,5
1429,2.0,23
1430,0.0,5
1431,0.0,5
1432,2.0,23
1433,1.0,17
1434,0.0,5
1435,1.0,17
1436,0.0,5
1437,1.0,16
1438,0.0,5
1439,0.0,5
1440,0.0,5
1441,0.0,5
1442,1.0,16
1443,0.0,3
1444,1.0,16
1445,1.0,16
1446,0.0,5
1447,0.0,3
1448,0.0,5
1449,0.0,5
1450,2.0,21
1451,0.0,5
1452,0.0,5
1453,1.0,16
1454,1.0,12
1455,0.0,5
1456,0.0,5
1457,2.0,24
1458,0.0,5
1459,1.0,15
1460,0.0,5
1461,2.0,23
1462,0.0,3
1463,0.0,5
1464,0.0,5
1465,1.0,17
1466,0.0,5
1467,0.0,5
1468,0.0,5
1469,0.0,5
1470,0.0,5
1471,2.0,23
1472,0.0,3
1473,0.0,3
1474,0.0,5
1475,0.0,5
1476,0.0,5
1477,2.0,28
1478,1.0,16
1479,0.0,5
1480,0.0,5
1481,0.0,5
1482,0.0,3
1483,0.0,5
1484,0.0,5
1485,3.0,36
1486,0.0,5
1487,0.0,5
1488,0.0,5
1489,0.0,5
1490,0.0,3
1491,0.0,5
1492,0.0,5
1493,0.0,5
1494,0.0,3
1495,0.0,5
1496,0.0,5
1497,0.0,5
1498,0.0,5
1499,0.0,5
1500,0.0,5
1501,1.0,16
1502,2.0,28
1503,0.0,5
1504,0.0,5
1505,1.0,12
1506,1.0,16
1507,0.0,3
1508,0.0,5
1509,0.0,5
1510,0.0,5
1511,0.0,5
1512,2.0,23
1513,0.0,5
1514,0.0,5
1515,0.0,5
1516,1.0,16
1517,1.0,12
1518,1.0,17
1519,1.0,12
1520,0.0,5
1521,1.0,16
1522,1.0,12
1523,1.0,12
1524,0.0,3
1525,0.0,5
1526,0.0,5
1527,1.0,12
1528,1.0,12
1529,0.0,5
1530,0.0,5
1531,4.0,45
1532,0.0,5
1533,1.0,12
1534,0.0,5
1535,1.0,12
1536,3.0,36
1537,0.0,5
1538,1.0,16
1539,1.0,17
1540,0.0,5
1541,2.0,23
1542,1.0,12
1543,0.0,5
1544,1.0,12
1545,0.0,5
1546,1.0,16
1547,1.0,12
1548,1.0,12
1549,1.0,12
1550,1.0,13
1551,0.0,5
1552,1.0,14
1553,1.0,12
1554,1.0,12
1555,1.0,12
1556,0.0,5
1557,1.0,12
1558,0.0,5
1559,0.0,3
1560,1.0,12
1561,0.0,5
1562,1.0,12
1563,1.0,12
1564,1.0,12
1565,0.0,3
1566,0.0,5
1567,1.0,12
1568,2.0,23
1569,0.0,5
1570,1.0,12
1571,0.0,5
1572,1.0,12
1573,0.0,5
1574,0.0,5
1575,1.0,16
1576,3.0,40
1577,2.0,23
1578,0.0,5
1579,0.0,5
1580,1.0,12
1581,1.0,12
1582,0.0,5
1583,1.0,12
1584,0.0,5
1585,0.0,5
1586,3.0,40
1587,1.0,12
1588,2.0,23
1589,0.0,3
1590,1.0,12
1591,0.0,5
1592,2.0,28
1593,1.0,12
1594,0.0,5
1595,1.0,16
1596,2.0,23
1597,1.0,16
1598,0.0,5
1599,0.0,5
1600,1.0,12
1601,0.0,5
1602,0.0,5
1603,0.0,5
1604,1.0,12
1605,0.0,5
1606,0.0,5
1607,1.0,12
1608,1.0,10
1609,0.0,5
1610,0.0,5
1611,0.0,5
1612,1.0,12
1613,1.0,12
1614,1.0,12
1615,1.0,12
1616,0.0,5
1617,1.0,12
1618,0.0,5
1619,0.0,3
1620,1.0,15
1621,2.0,23
1622,0.0,5
1623,1.0,12
1624,1.0,17
1625,0.0,5
1626,1.0,16
1627,4.0,46
1628,1.0,12
1629,0.0,5
1630,0.0,5
1631,0.0,5
1632,1.0,12
1633,0.0,5
1634,1.0,10
1635,0.0,5
1636,4.0,45
1637,0.0,5
1638,0.0,3
1639,0.0,5
1640,0.0,5
1641,0.0,5
1642,0.0,5
1643,1.0,12
1644,1.0,12
1645,0.0,5
1646,0.0,5
1647,0.0,5
1648,0.0,5
1649,0.0,5
1650,0.0,5
1651,0.0,5
1652,0.0,5
1653,0.0,5
1654,1.0,12
1655,1.0,16
1656,0.0,5
1657,0.0,5
1658,1.0,10
1659,0.0,5
1660,0.0,5
1661,1.0,16
1662,0.0,3
1663,0.0,5
1664,0.0,3
