episode,reward,length
1,0.0,5
2,0.0,5
3,2.0,23
4,0.0,3
5,0.0,5
6,0.0,5
7,1.0,16
8,0.0,5
9,1.0,14
10,0.0,5
11,0.0,5
12,0.0,5
13,2.0,21
14,0.0,5
15,1.0,15
16,0.0,5
17,0.0,5
18,0.0,5
19,0.0,5
20,2.0,21
21,0.0,5
22,2.0,28
23,1.0,15
24,0.0,3
25,1.0,18
26,1.0,16
27,0.0,3
28,1.0,12
29,0.0,5
30,0.0,3
31,0.0,5
32,0.0,5
33,1.0,14
34,0.0,5
35,0.0,5
36,0.0,5
37,0.0,5
38,2.0,21
39,0.0,5
40,1.0,17
41,0.0,5
42,0.0,5
43,0.0,3
44,0.0,3
45,0.0,5
46,0.0,5
47,0.0,5
48,0.0,5
49,1.0,14
50,0.0,5
51,0.0,5
52,2.0,24
53,0.0,5
54,1.0,17
55,0.0,5
56,0.0,5
57,0.0,5
58,0.0,5
59,0.0,5
60,0.0,3
61,0.0,5
62,0.0,5
63,1.0,14
64,1.0,17
65,0.0,3
66,0.0,5
67,0.0,5
68,1.0,14
69,1.0,17
70,0.0,5
71,0.0,5
72,0.0,5
73,0.0,5
74,0.0,5
75,1.0,14
76,0.0,5
77,0.0,5
78,0.0,5
79,1.0,14
80,0.0,3
81,0.0,5
82,0.0,5
83,2.0,21
84,0.0,5
85,0.0,5
86,0.0,5
87,0.0,5
88,0.0,3
89,0.0,5
90,2.0,21
91,0.0,5
92,1.0,14
93,0.0,5
94,0.0,5
95,0.0,5
96,0.0,5
97,1.0,14
98,1.0,12
99,0.0,5
100,0.0,5
101,1.0,16
102,0.0,3
103,0.0,5
104,0.0,5
105,0.0,5
106,0.0,5
107,0.0,5
108,1.0,14
109,0.0,5
110,0.0,5
111,1.0,16
112,0.0,5
113,1.0,15
114,0.0,3
115,1.0,17
116,0.0,5
117,0.0,5
118,0.0,5
119,0.0,3
120,0.0,5
121,0.0,5
122,4.0,45
123,0.0,5
124,0.0,5
125,0.0,5
126,1.0,16
127,0.0,5
128,0.0,5
129,1.0,15
130,0.0,3
131,0.0,5
132,1.0,16
133,0.0,5
134,0.0,5
135,0.0,5
136,0.0,5
137,0.0,5
138,0.0,5
139,0.0,5
140,0.0,5
141,1.0,16
142,0.0,5
143,1.0,16
144,0.0,5
145,0.0,5
146,0.0,5
147,0.0,5
148,1.0,17
149,0.0,5
150,0.0,5
151,0.0,5
152,0.0,5
153,1.0,12
154,0.0,5
155,1.0,10
156,0.0,5
157,2.0,21
158,1.0,17
159,0.0,3
160,0.0,5
161,0.0,5
162,1.0,12
163,0.0,5
164,0.0,5
165,0.0,5
166,0.0,5
167,0.0,5
168,0.0,5
169,0.0,3
170,0.0,5
171,0.0,5
172,0.0,5
173,0.0,5
174,1.0,16
175,1.0,11
176,0.0,5
177,3.0,36
178,0.0,5
179,0.0,5
180,1.0,15
181,0.0,5
182,1.0,14
183,0.0,5
184,0.0,5
185,0.0,5
186,1.0,16
187,0.0,3
188,0.0,3
189,0.0,5
190,0.0,5
191,2.0,23
192,0.0,5
193,0.0,3
194,0.0,5
195,0.0,5
196,0.0,5
197,1.0,16
198,0.0,5
199,0.0,5
200,0.0,5
201,0.0,5
202,1.0,16
203,1.0,16
204,0.0,5
205,1.0,15
206,0.0,5
207,0.0,5
208,2.0,23
209,1.0,17
210,1.0,17
211,0.0,5
212,0.0,5
213,0.0,5
214,0.0,3
215,0.0,5
216,0.0,5
217,1.0,12
218,1.0,12
219,0.0,5
220,0.0,5
221,0.0,5
222,1.0,12
223,0.0,5
224,0.0,5
225,0.0,5
226,0.0,5
227,1.0,16
228,0.0,5
229,1.0,15
230,1.0,17
231,2.0,23
232,0.0,3
233,1.0,17
234,0.0,3
235,2.0,22
236,0.0,5
237,0.0,5
238,0.0,3
239,0.0,3
240,0.0,3
241,0.0,5
242,0.0,3
243,0.0,3
244,0.0,5
245,0.0,3
246,0.0,5
247,0.0,3
248,0.0,5
249,0.0,5
250,0.0,5
251,0.0,5
252,1.0,16
253,0.0,5
254,1.0,15
255,0.0,5
256,0.0,5
257,0.0,5
258,0.0,5
259,2.0,21
260,0.0,5
261,0.0,5
262,1.0,16
263,0.0,5
264,1.0,17
265,1.0,12
266,0.0,5
267,2.0,21
268,0.0,5
269,0.0,5
270,0.0,5
271,1.0,16
272,1.0,12
273,1.0,17
274,0.0,5
275,0.0,5
276,1.0,16
277,0.0,3
278,0.0,5
279,2.0,23
280,0.0,3
281,0.0,5
282,1.0,14
283,0.0,5
284,0.0,5
285,0.0,5
286,0.0,5
287,2.0,21
288,0.0,5
289,0.0,5
290,1.0,15
291,0.0,5
292,1.0,16
293,0.0,3
294,0.0,5
295,0.0,5
296,0.0,5
297,0.0,5
298,1.0,14
299,1.0,12
300,0.0,5
301,0.0,5
302,0.0,5
303,0.0,5
304,1.0,14
305,0.0,5
306,0.0,5
307,0.0,5
308,1.0,14
309,0.0,3
310,0.0,5
311,0.0,5
312,1.0,14
313,0.0,5
314,0.0,5
315,0.0,5
316,2.0,23
317,0.0,5
318,0.0,5
319,0.0,5
320,2.0,24
321,0.0,5
322,0.0,5
323,0.0,5
324,0.0,5
325,2.0,29
326,0.0,5
327,0.0,5
328,0.0,5
329,2.0,21
330,0.0,5
331,0.0,5
332,4.0,39
333,2.0,24
334,2.0,22
335,0.0,5
336,2.0,23
337,0.0,5
338,0.0,3
339,0.0,5
340,0.0,5
341,1.0,12
342,0.0,3
343,0.0,5
344,0.0,5
345,0.0,5
346,2.0,23
347,1.0,17
348,0.0,3
349,0.0,5
350,1.0,15
351,0.0,5
352,0.0,5
353,2.0,21
354,0.0,5
355,0.0,3
356,0.0,5
357,0.0,5
358,0.0,5
359,0.0,5
360,0.0,5
361,0.0,5
362,0.0,5
363,0.0,5
364,0.0,5
365,2.0,21
366,1.0,16
367,0.0,5
368,0.0,5
369,1.0,18
370,0.0,5
371,0.0,5
372,2.0,21
373,0.0,5
374,0.0,5
375,0.0,5
376,0.0,5
377,0.0,5
378,0.0,5
379,0.0,3
380,0.0,5
381,0.0,5
382,0.0,5
383,0.0,5
384,1.0,14
385,0.0,5
386,0.0,5
387,0.0,3
388,0.0,5
389,0.0,5
390,0.0,5
391,0.0,5
392,1.0,14
393,0.0,5
394,1.0,15
395,0.0,5
396,0.0,5
397,3.0,34
398,0.0,5
399,1.0,17
400,0.0,3
401,0.0,5
402,1.0,14
403,0.0,5
404,0.0,5
405,2.0,28
406,0.0,5
407,0.0,5
408,0.0,5
409,0.0,5
410,0.0,5
411,0.0,5
412,1.0,14
413,0.0,5
414,0.0,5
415,0.0,5
416,0.0,5
417,0.0,5
418,0.0,5
419,0.0,5
420,0.0,5
421,1.0,16
422,0.0,3
423,1.0,16
424,0.0,5
425,1.0,12
426,0.0,5
427,0.0,5
428,1.0,14
429,0.0,5
430,0.0,5
431,0.0,5
432,0.0,5
433,3.0,34
434,0.0,3
435,0.0,3
436,0.0,5
437,1.0,12
438,0.0,3
439,0.0,5
440,0.0,5
441,0.0,5
442,0.0,5
443,0.0,5
444,1.0,16
445,0.0,5
446,0.0,5
447,2.0,21
448,0.0,3
449,0.0,5
450,1.0,17
451,0.0,5
452,1.0,14
453,0.0,5
454,0.0,3
455,0.0,5
456,0.0,5
457,1.0,14
458,1.0,17
459,0.0,5
460,0.0,3
461,0.0,5
